Type,Source,Destination,Success,Note
participant_csv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/A017_2_exp02_Experiment2Results.csv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/CSV/A017_2_exp02_Experiment2Results.csv,1,copied
experiment_end_csv_filtered,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/ExperimentEndEvents.csv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/CSV/A017_2_ExperimentEndEvent.csv,1,filtered_rows_1
dynamic_aoi,../../../../../../Project/UE5/Gallery/Saved/EyeTrackingAOI/A017_2_DynamicAOI.csv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/AOI/A017_2_DynamicAOI.csv,1,copied
formal_edf,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/EDF/FM201042.EDF,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/EDF/FM201042.EDF,1,copied
latest_edf_fallback,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/EDF/FM201042.EDF,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/EDF/FM201042.EDF,1,copied
latest_eyelink_marker_log,../../../../../../Project/UE5/Gallery/Saved/ExperimentLogs/EyeLinkMarkers_20260612_201029_590.log,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/Logs/EyeLinkMarkers_20260612_201029_590.log,1,copied
screen_recording_log,../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/ScreenRecordingLog.csv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/Logs/ScreenRecordingLog.csv,1,copied
screen_recording,../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/ScreenRecordings/A017_2_20260612_201316_screen.mkv,1,copied
latest_screen_recording_fallback,../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv,../../../../../../Project/UE5/Gallery/Saved/ExperimentData/Participants/A017_2/ScreenRecordings/A017_2_20260612_201316_screen.mkv,1,copied
