ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",493.864,"2026-06-12T13:29:18.397+08:00",1781242158397,493.864,"2026-06-12T13:29:18.397+08:00",1781242158397,495.858,"2026-06-12T13:29:20.391+08:00",1781242160391,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,503.537,"2026-06-12T13:29:28.070+08:00",1781242168070,503.537,"2026-06-12T13:29:28.070+08:00",1781242168070,519.959,"2026-06-12T13:29:44.492+08:00",1781242184492,16.422,538.709,"2026-06-12T13:30:03.241+08:00",1781242203241,35.171,83.651
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",493.864,"2026-06-12T13:29:18.397+08:00",1781242158397,493.864,"2026-06-12T13:29:18.397+08:00",1781242158397,495.858,"2026-06-12T13:29:20.391+08:00",1781242160391,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",-1,"NotScored","NotScored",-1,503.537,"2026-06-12T13:29:28.070+08:00",1781242168070,519.959,"2026-06-12T13:29:44.492+08:00",1781242184492,537.264,"2026-06-12T13:30:01.796+08:00",1781242201796,17.304,538.709,"2026-06-12T13:30:03.241+08:00",1781242203241,35.171,83.651
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T002","01","半岛香炉","A_PLUS","EXP1","G2",1,"G2_T01",567.211,"2026-06-12T13:30:31.743+08:00",1781242231743,567.211,"2026-06-12T13:30:31.743+08:00",1781242231743,577.194,"2026-06-12T13:30:41.727+08:00",1781242241727,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,582.176,"2026-06-12T13:30:46.708+08:00",1781242246708,582.176,"2026-06-12T13:30:46.708+08:00",1781242246708,588.325,"2026-06-12T13:30:52.858+08:00",1781242252858,6.149,603.308,"2026-06-12T13:31:07.841+08:00",1781242267841,21.132,148.251
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T002","01","半岛香炉","A_PLUS","EXP1","G2",1,"G2_T01",567.211,"2026-06-12T13:30:31.743+08:00",1781242231743,567.211,"2026-06-12T13:30:31.743+08:00",1781242231743,577.194,"2026-06-12T13:30:41.727+08:00",1781242241727,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,582.176,"2026-06-12T13:30:46.708+08:00",1781242246708,588.325,"2026-06-12T13:30:52.858+08:00",1781242252858,601.606,"2026-06-12T13:31:06.139+08:00",1781242266139,13.281,603.308,"2026-06-12T13:31:07.841+08:00",1781242267841,21.132,148.251
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T003","02","中国青铜器","B","EXP1","G2",2,"G2_T02",702.158,"2026-06-12T13:32:46.691+08:00",1781242366691,702.158,"2026-06-12T13:32:46.691+08:00",1781242366691,712.155,"2026-06-12T13:32:56.687+08:00",1781242376687,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,713.954,"2026-06-12T13:32:58.487+08:00",1781242378487,713.954,"2026-06-12T13:32:58.487+08:00",1781242378487,723.960,"2026-06-12T13:33:08.493+08:00",1781242388493,10.007,734.880,"2026-06-12T13:33:19.413+08:00",1781242399413,20.926,279.823
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T003","02","中国青铜器","B","EXP1","G2",2,"G2_T02",702.158,"2026-06-12T13:32:46.691+08:00",1781242366691,702.158,"2026-06-12T13:32:46.691+08:00",1781242366691,712.155,"2026-06-12T13:32:56.687+08:00",1781242376687,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,713.954,"2026-06-12T13:32:58.487+08:00",1781242378487,723.960,"2026-06-12T13:33:08.493+08:00",1781242388493,733.355,"2026-06-12T13:33:17.888+08:00",1781242397888,9.394,734.880,"2026-06-12T13:33:19.413+08:00",1781242399413,20.926,279.823
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T004","03","希腊陶具","C_MINUS","EXP1","G2",3,"G2_T03",799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,809.500,"2026-06-12T13:34:34.033+08:00",1781242474033,805.491,"2026-06-12T13:34:30.024+08:00",1781242470024,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,805.491,"2026-06-12T13:34:30.024+08:00",1781242470024,809.729,"2026-06-12T13:34:34.262+08:00",1781242474262,4.238,814.967,"2026-06-12T13:34:39.500+08:00",1781242479500,15.459,359.910
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T004","03","希腊陶具","C_MINUS","EXP1","G2",3,"G2_T03",799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,809.500,"2026-06-12T13:34:34.033+08:00",1781242474033,805.491,"2026-06-12T13:34:30.024+08:00",1781242470024,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,799.507,"2026-06-12T13:34:24.040+08:00",1781242464040,809.729,"2026-06-12T13:34:34.262+08:00",1781242474262,813.529,"2026-06-12T13:34:38.062+08:00",1781242478062,3.800,814.967,"2026-06-12T13:34:39.500+08:00",1781242479500,15.459,359.910
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T005","04","中国花瓶","C","EXP1","G2",4,"G2_T04",875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,885.460,"2026-06-12T13:35:49.993+08:00",1781242549993,881.460,"2026-06-12T13:35:45.993+08:00",1781242545993,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,881.460,"2026-06-12T13:35:45.993+08:00",1781242545993,885.251,"2026-06-12T13:35:49.784+08:00",1781242549784,3.791,889.952,"2026-06-12T13:35:54.485+08:00",1781242554485,14.483,434.895
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T005","04","中国花瓶","C","EXP1","G2",4,"G2_T04",875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,885.460,"2026-06-12T13:35:49.993+08:00",1781242549993,881.460,"2026-06-12T13:35:45.993+08:00",1781242545993,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,875.469,"2026-06-12T13:35:40.002+08:00",1781242540002,885.251,"2026-06-12T13:35:49.784+08:00",1781242549784,889.420,"2026-06-12T13:35:53.952+08:00",1781242553952,4.168,889.952,"2026-06-12T13:35:54.485+08:00",1781242554485,14.483,434.895
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T006","05","雅典双耳罐","A","EXP1","G2",5,"G2_T05",946.622,"2026-06-12T13:36:51.154+08:00",1781242611154,946.622,"2026-06-12T13:36:51.154+08:00",1781242611154,956.618,"2026-06-12T13:37:01.151+08:00",1781242621151,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",0,"A","陶器",0,958.627,"2026-06-12T13:37:03.160+08:00",1781242623160,958.627,"2026-06-12T13:37:03.160+08:00",1781242623160,967.804,"2026-06-12T13:37:12.337+08:00",1781242632337,9.177,973.592,"2026-06-12T13:37:18.125+08:00",1781242638125,14.965,518.535
"A007","G2G3",455.057,"2026-06-12T13:28:39.590+08:00",1781242119590,"T006","05","雅典双耳罐","A","EXP1","G2",5,"G2_T05",946.622,"2026-06-12T13:36:51.154+08:00",1781242611154,946.622,"2026-06-12T13:36:51.154+08:00",1781242611154,956.618,"2026-06-12T13:37:01.151+08:00",1781242621151,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,958.627,"2026-06-12T13:37:03.160+08:00",1781242623160,967.804,"2026-06-12T13:37:12.337+08:00",1781242632337,972.512,"2026-06-12T13:37:17.044+08:00",1781242637044,4.707,973.592,"2026-06-12T13:37:18.125+08:00",1781242638125,14.965,518.535
