aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0001","video_relative_to_recording_start",rectangle,742,0,1202,446,,,,"B003","T002","B",loading,,,,,1,TRUE,0.000,50.000,83.621559,83.671562,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",47.216473,36405.086,36455.090,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36405.086,36455.090,36430.086,"1781425138929","1781425138979","2026-06-14T16:18:58.929+08:00","2026-06-14T16:18:58.979+08:00",83.621559,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0002","video_relative_to_recording_start",rectangle,783,402,1158,417,,,,"B003","T002","B",loading,,,,,1,TRUE,0.000,50.000,83.621559,83.671562,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",47.216473,36405.086,36455.090,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36405.086,36455.090,36430.086,"1781425138929","1781425138979","2026-06-14T16:18:58.929+08:00","2026-06-14T16:18:58.979+08:00",83.621559,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0003","video_relative_to_recording_start",rectangle,742,0,1202,446,,,,"B003","T002","B",loading,,,,,1,TRUE,50.000,100.000,83.671562,83.721558,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",47.216473,36455.090,36505.086,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36455.090,36505.086,36480.086,"1781425138979","1781425139029","2026-06-14T16:18:58.979+08:00","2026-06-14T16:18:59.029+08:00",83.621559,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0004","video_relative_to_recording_start",rectangle,783,402,1158,417,,,,"B003","T002","B",loading,,,,,1,TRUE,50.000,100.000,83.671562,83.721558,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",47.216473,36455.090,36505.086,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36455.090,36505.086,36480.086,"1781425138979","1781425139029","2026-06-14T16:18:58.979+08:00","2026-06-14T16:18:59.029+08:00",83.621559,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0005","video_relative_to_recording_start",rectangle,742,0,1202,446,,,,"B003","T002","B",loading,,,,,1,TRUE,100.000,150.000,83.721558,83.771561,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",47.216473,36505.086,36555.090,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36505.086,36555.090,36530.086,"1781425139029","1781425139079","2026-06-14T16:18:59.029+08:00","2026-06-14T16:18:59.079+08:00",83.621559,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0006","video_relative_to_recording_start",rectangle,783,402,1158,417,,,,"B003","T002","B",loading,,,,,1,TRUE,100.000,150.000,83.721558,83.771561,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",47.216473,36505.086,36555.090,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36505.086,36555.090,36530.086,"1781425139029","1781425139079","2026-06-14T16:18:59.029+08:00","2026-06-14T16:18:59.079+08:00",83.621559,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0007","video_relative_to_recording_start",rectangle,742,0,1202,446,,,,"B003","T002","B",loading,,,,,1,TRUE,150.000,200.000,83.771561,83.821556,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",47.216473,36555.090,36605.082,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36555.090,36605.082,36580.086,"1781425139079","1781425139129","2026-06-14T16:18:59.079+08:00","2026-06-14T16:18:59.129+08:00",83.621559,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0008","video_relative_to_recording_start",rectangle,783,402,1158,417,,,,"B003","T002","B",loading,,,,,1,TRUE,150.000,200.000,83.771561,83.821556,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",47.216473,36555.090,36605.082,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36555.090,36605.082,36580.086,"1781425139079","1781425139129","2026-06-14T16:18:59.079+08:00","2026-06-14T16:18:59.129+08:00",83.621559,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0009","video_relative_to_recording_start",rectangle,742,0,1202,446,,,,"B003","T002","B",loading,,,,,1,TRUE,200.000,250.000,83.821556,83.871559,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",47.216473,36605.082,36655.086,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36605.082,36655.086,36630.086,"1781425139129","1781425139179","2026-06-14T16:18:59.129+08:00","2026-06-14T16:18:59.179+08:00",83.621559,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0010","video_relative_to_recording_start",rectangle,783,402,1158,417,,,,"B003","T002","B",loading,,,,,1,TRUE,200.000,250.000,83.821556,83.871559,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",47.216473,36605.082,36655.086,1,47.216473,"1781425102525","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B003_20260614_161822_screen.mkv",36605.082,36655.086,36630.086,"1781425139129","1781425139179","2026-06-14T16:18:59.129+08:00","2026-06-14T16:18:59.179+08:00",83.621559,EXP1,"b_progress_bar",-1,-1,
