ParticipantID,ParticipantNote,Experiment,TrialID,Event,EventTime,EventTimeBJT,EventUnixMs,Condition,SpatialContinuity,ProgressiveAvailability,SequenceGroup,SequenceIndex,TargetIndex,TargetLabel,TargetContentIndex,TargetDisplayIndex,SlotPermutation,Stage,ObjectStages,Progress,TrialStartTime,TrialStartTimeBJT,TrialStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,Stage1StartTime,Stage1StartTimeBJT,Stage1StartUnixMs,Stage2StartTime,Stage2StartTimeBJT,Stage2StartUnixMs,Stage3StartTime,Stage3StartTimeBJT,Stage3StartUnixMs,ProgressiveUsableTime,ProgressiveUsableTimeBJT,ProgressiveUsableUnixMs,ObjectStageChangeTime,ObjectStageChangeTimeBJT,ObjectStageChangeUnixMs,ObjectStageChangeObjectIndex,ObjectStagePreviousStage,ObjectStageNewStage,PreJudgeTime,PreJudgeTimeBJT,PreJudgeUnixMs,PreJudgeIndex,PreJudgeLabel,PreJudgeContentIndex,PreJudgeCorrect,PreJudgeConfidence,PendingSelectionTime,PendingSelectionTimeBJT,PendingSelectionUnixMs,PendingSelectionIndex,PendingSelectionLabel,PendingSelectionContentIndex,PendingSelectionChangeCount,SubmitTime,SubmitTimeBJT,SubmitUnixMs,SubmitSelectionIndex,SubmitSelectionLabel,SubmitSelectionContentIndex,SubmitCorrect
"A038","G2G1","exp02","Exp2_001","trial_start",1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:0|2:0|3:0|4:0",0.000000,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",,"","",,"","",,"","",,"","",,"","",,,,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:0|3:0|4:0",0.334680,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",,"","",,"","",,"","",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","stage_1_start",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:0|3:0|4:0",0.334680,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",,"","",,"","",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:0|4:0",0.334680,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",,"","",,"","",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",2,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:1|4:0",0.334680,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",,"","",,"","",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",3,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:1|4:1",0.334680,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",,"","",,"","",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",4,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",,"","",,"","",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","stage_2_start",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","progressive_usable",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:2|3:1|4:1",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",2,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:2|3:2|4:1",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",3,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:2|3:2|4:2",0.501015,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",4,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",2,"1:3|2:2|3:2|4:2",1.000000,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",,"","",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",1,2,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","stage_3_start",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",2,"1:3|2:2|3:2|4:2",1.000000,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",1,2,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",2,"1:3|2:3|3:2|4:2",1.000000,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",2,2,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"A038","G2G1","exp02","Exp2_001","object_stage_changed",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",2,"1:3|2:3|3:3|4:2",1.000000,1748.070312,"2026-06-16T15:34:49.438+08:00","1781595289438",,"","",1752.066895,"2026-06-16T15:34:53.435+08:00","1781595293435",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",1754.062866,"2026-06-16T15:34:55.431+08:00","1781595295431",1760.068359,"2026-06-16T15:35:01.436+08:00","1781595301437",3,2,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
