aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0001","video_relative_to_recording_start",rectangle,631,0,1191,422,,,,"A022","T006","B",loading,,,,,1,TRUE,0.000,50.000,877.554016,877.604004,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",309.718536,567835.438,567885.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567835.438,567885.500,567860.500,"1781319955303","1781319955354","2026-06-13T11:05:55.303+08:00","2026-06-13T11:05:55.353+08:00",877.554016,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0002","video_relative_to_recording_start",rectangle,701,369,1137,389,,,,"A022","T006","B",loading,,,,,1,TRUE,0.000,50.000,877.554016,877.604004,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",309.718536,567835.438,567885.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567835.438,567885.500,567860.500,"1781319955303","1781319955354","2026-06-13T11:05:55.303+08:00","2026-06-13T11:05:55.353+08:00",877.554016,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0003","video_relative_to_recording_start",rectangle,631,0,1191,422,,,,"A022","T006","B",loading,,,,,1,TRUE,50.000,100.000,877.604004,877.653992,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",309.718536,567885.500,567935.438,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567885.500,567935.438,567910.500,"1781319955354","1781319955403","2026-06-13T11:05:55.353+08:00","2026-06-13T11:05:55.403+08:00",877.554016,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0004","video_relative_to_recording_start",rectangle,701,369,1137,389,,,,"A022","T006","B",loading,,,,,1,TRUE,50.000,100.000,877.604004,877.653992,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",309.718536,567885.500,567935.438,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567885.500,567935.438,567910.500,"1781319955354","1781319955403","2026-06-13T11:05:55.353+08:00","2026-06-13T11:05:55.403+08:00",877.554016,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0005","video_relative_to_recording_start",rectangle,632,0,1193,422,,,,"A022","T006","B",loading,,,,,1,TRUE,100.000,150.000,877.653992,877.704041,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",309.718536,567935.438,567985.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567935.438,567985.500,567960.500,"1781319955403","1781319955453","2026-06-13T11:05:55.403+08:00","2026-06-13T11:05:55.453+08:00",877.554016,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0006","video_relative_to_recording_start",rectangle,702,369,1138,389,,,,"A022","T006","B",loading,,,,,1,TRUE,100.000,150.000,877.653992,877.704041,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",309.718536,567935.438,567985.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567935.438,567985.500,567960.500,"1781319955403","1781319955453","2026-06-13T11:05:55.403+08:00","2026-06-13T11:05:55.453+08:00",877.554016,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0007","video_relative_to_recording_start",rectangle,632,0,1193,422,,,,"A022","T006","B",loading,,,,,1,TRUE,150.000,200.000,877.704041,877.754028,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",309.718536,567985.500,568035.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567985.500,568035.500,568010.500,"1781319955453","1781319955504","2026-06-13T11:05:55.453+08:00","2026-06-13T11:05:55.503+08:00",877.554016,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0008","video_relative_to_recording_start",rectangle,702,369,1138,389,,,,"A022","T006","B",loading,,,,,1,TRUE,150.000,200.000,877.704041,877.754028,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",309.718536,567985.500,568035.500,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",567985.500,568035.500,568010.500,"1781319955453","1781319955504","2026-06-13T11:05:55.453+08:00","2026-06-13T11:05:55.503+08:00",877.554016,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0009","video_relative_to_recording_start",rectangle,632,0,1193,422,,,,"A022","T006","B",loading,,,,,1,TRUE,200.000,250.000,877.754028,877.804016,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",309.718536,568035.500,568085.438,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",568035.500,568085.438,568060.500,"1781319955504","1781319955553","2026-06-13T11:05:55.503+08:00","2026-06-13T11:05:55.553+08:00",877.554016,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0010","video_relative_to_recording_start",rectangle,702,369,1138,389,,,,"A022","T006","B",loading,,,,,1,TRUE,200.000,250.000,877.754028,877.804016,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",309.718536,568035.500,568085.438,1,309.718536,"1781319387469","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A022_20260613_105627_screen.mkv",568035.500,568085.438,568060.500,"1781319955504","1781319955553","2026-06-13T11:05:55.503+08:00","2026-06-13T11:05:55.553+08:00",877.554016,EXP1,"b_progress_bar",-1,-1,
