aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0001","video_relative_to_recording_start",rectangle,753,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,0.000,50.000,220.178207,220.228210,1920,1046,"floating_widget_component_bounds_fallback",1,1,"video_relative_to_screen_recording_start",82.020157,138158.047,138208.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138158.047,138208.047,138183.047,"1781332479078","1781332479128","2026-06-13T14:34:39.078+08:00","2026-06-13T14:34:39.128+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0002","video_relative_to_recording_start",rectangle,774,396,1169,419,,,,"A026","T002","B",loading,,,,,1,TRUE,0.000,50.000,220.178207,220.228210,1920,1046,"b_preview_relative_progress_bar_fallback",1,0,"video_relative_to_screen_recording_start",82.020157,138158.047,138208.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138158.047,138208.047,138183.047,"1781332479078","1781332479128","2026-06-13T14:34:39.078+08:00","2026-06-13T14:34:39.128+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0003","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,50.000,100.000,220.228210,220.278214,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138208.047,138258.062,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138208.047,138258.062,138233.062,"1781332479128","1781332479178","2026-06-13T14:34:39.128+08:00","2026-06-13T14:34:39.178+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0004","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,50.000,100.000,220.228210,220.278214,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138208.047,138258.062,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138208.047,138258.062,138233.062,"1781332479128","1781332479178","2026-06-13T14:34:39.128+08:00","2026-06-13T14:34:39.178+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0005","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,100.000,150.000,220.278214,220.328201,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138258.062,138308.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138258.062,138308.047,138283.062,"1781332479178","1781332479228","2026-06-13T14:34:39.178+08:00","2026-06-13T14:34:39.228+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0006","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,100.000,150.000,220.278214,220.328201,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138258.062,138308.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138258.062,138308.047,138283.062,"1781332479178","1781332479228","2026-06-13T14:34:39.178+08:00","2026-06-13T14:34:39.228+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0007","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,150.000,200.000,220.328201,220.378204,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138308.047,138358.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138308.047,138358.047,138333.047,"1781332479228","1781332479278","2026-06-13T14:34:39.228+08:00","2026-06-13T14:34:39.278+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0008","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,150.000,200.000,220.328201,220.378204,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138308.047,138358.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138308.047,138358.047,138333.047,"1781332479228","1781332479278","2026-06-13T14:34:39.228+08:00","2026-06-13T14:34:39.278+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0009","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,200.000,250.000,220.378204,220.428207,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138358.047,138408.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138358.047,138408.047,138383.047,"1781332479278","1781332479328","2026-06-13T14:34:39.278+08:00","2026-06-13T14:34:39.328+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0010","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,200.000,250.000,220.378204,220.428207,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138358.047,138408.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138358.047,138408.047,138383.047,"1781332479278","1781332479328","2026-06-13T14:34:39.278+08:00","2026-06-13T14:34:39.328+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0011","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,250.000,300.000,220.428207,220.478210,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138408.047,138458.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138408.047,138458.047,138433.047,"1781332479328","1781332479378","2026-06-13T14:34:39.328+08:00","2026-06-13T14:34:39.378+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0012","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,250.000,300.000,220.428207,220.478210,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138408.047,138458.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138408.047,138458.047,138433.047,"1781332479328","1781332479378","2026-06-13T14:34:39.328+08:00","2026-06-13T14:34:39.378+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0013","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,300.000,350.000,220.478210,220.528214,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138458.047,138508.062,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138458.047,138508.062,138483.062,"1781332479378","1781332479428","2026-06-13T14:34:39.378+08:00","2026-06-13T14:34:39.428+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0014","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,300.000,350.000,220.478210,220.528214,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138458.047,138508.062,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138458.047,138508.062,138483.062,"1781332479378","1781332479428","2026-06-13T14:34:39.378+08:00","2026-06-13T14:34:39.428+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0015","video_relative_to_recording_start",rectangle,754,0,1190,429,,,,"A026","T002","B",loading,,,,,1,TRUE,350.000,400.000,220.528214,220.578201,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138508.062,138558.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138508.062,138558.047,138533.062,"1781332479428","1781332479478","2026-06-13T14:34:39.428+08:00","2026-06-13T14:34:39.478+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0016","video_relative_to_recording_start",rectangle,792,387,1149,402,,,,"A026","T002","B",loading,,,,,1,TRUE,350.000,400.000,220.528214,220.578201,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138508.062,138558.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138508.062,138558.047,138533.062,"1781332479428","1781332479478","2026-06-13T14:34:39.428+08:00","2026-06-13T14:34:39.478+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0017","video_relative_to_recording_start",rectangle,757,0,1186,457,,,,"A026","T002","B",loading,,,,,1,TRUE,400.000,450.000,220.578201,220.628204,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",82.020157,138558.047,138608.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138558.047,138608.047,138583.047,"1781332479478","1781332479528","2026-06-13T14:34:39.478+08:00","2026-06-13T14:34:39.528+08:00",220.178207,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0018","video_relative_to_recording_start",rectangle,793,415,1148,430,,,,"A026","T002","B",loading,,,,,1,TRUE,400.000,450.000,220.578201,220.628204,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",82.020157,138558.047,138608.047,1,82.020157,"1781332340921","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A026_20260613_143220_screen.mkv",138558.047,138608.047,138583.047,"1781332479478","1781332479528","2026-06-13T14:34:39.478+08:00","2026-06-13T14:34:39.528+08:00",220.178207,EXP1,"b_progress_bar",-1,-1,
