ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",128.227,"2026-06-13T14:33:07.127+08:00",1781332387127,128.227,"2026-06-13T14:33:07.127+08:00",1781332387127,130.223,"2026-06-13T14:33:09.122+08:00",1781332389122,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,136.738,"2026-06-13T14:33:15.638+08:00",1781332395638,136.738,"2026-06-13T14:33:15.638+08:00",1781332395638,147.743,"2026-06-13T14:33:26.642+08:00",1781332406642,11.005,171.096,"2026-06-13T14:33:49.996+08:00",1781332429996,34.358,89.076
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",128.227,"2026-06-13T14:33:07.127+08:00",1781332387127,128.227,"2026-06-13T14:33:07.127+08:00",1781332387127,130.223,"2026-06-13T14:33:09.122+08:00",1781332389122,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",-1,"NotScored","NotScored",-1,136.738,"2026-06-13T14:33:15.638+08:00",1781332395638,147.743,"2026-06-13T14:33:26.642+08:00",1781332406642,154.785,"2026-06-13T14:33:33.685+08:00",1781332413685,7.043,171.096,"2026-06-13T14:33:49.996+08:00",1781332429996,34.358,89.076
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",220.178,"2026-06-13T14:34:39.078+08:00",1781332479078,220.178,"2026-06-13T14:34:39.078+08:00",1781332479078,230.172,"2026-06-13T14:34:49.072+08:00",1781332489072,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",1,"B","金属件",0,235.466,"2026-06-13T14:34:54.366+08:00",1781332494366,235.466,"2026-06-13T14:34:54.366+08:00",1781332494366,241.974,"2026-06-13T14:35:00.874+08:00",1781332500874,6.508,253.292,"2026-06-13T14:35:12.192+08:00",1781332512192,17.827,171.272
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",220.178,"2026-06-13T14:34:39.078+08:00",1781332479078,220.178,"2026-06-13T14:34:39.078+08:00",1781332479078,230.172,"2026-06-13T14:34:49.072+08:00",1781332489072,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,235.466,"2026-06-13T14:34:54.366+08:00",1781332494366,241.974,"2026-06-13T14:35:00.874+08:00",1781332500874,251.378,"2026-06-13T14:35:10.278+08:00",1781332510278,9.405,253.292,"2026-06-13T14:35:12.192+08:00",1781332512192,17.827,171.272
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,350.370,"2026-06-13T14:36:49.270+08:00",1781332609270,346.367,"2026-06-13T14:36:45.267+08:00",1781332605267,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,346.367,"2026-06-13T14:36:45.267+08:00",1781332605267,355.588,"2026-06-13T14:36:54.488+08:00",1781332614488,9.221,358.626,"2026-06-13T14:36:57.526+08:00",1781332617526,18.247,276.606
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,350.370,"2026-06-13T14:36:49.270+08:00",1781332609270,346.367,"2026-06-13T14:36:45.267+08:00",1781332605267,2,2,"它表面的纹样更接近？",-1,"NotAnswered","NotAnswered",1,"B","几何纹样",0,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,355.588,"2026-06-13T14:36:54.488+08:00",1781332614488,358.626,"2026-06-13T14:36:57.526+08:00",1781332617526,3.038,358.626,"2026-06-13T14:36:57.526+08:00",1781332617526,18.247,276.606
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T004","02","中国青铜器","C_MINUS","EXP1","",-1,"",340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,350.370,"2026-06-13T14:36:49.270+08:00",1781332609270,346.367,"2026-06-13T14:36:45.267+08:00",1781332605267,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,360.081,"2026-06-13T14:36:58.981+08:00",1781332618981,371.474,"2026-06-13T14:37:10.374+08:00",1781332630374,11.393,380.649,"2026-06-13T14:37:19.549+08:00",1781332639549,40.270,298.629
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T004","02","中国青铜器","C_MINUS","EXP1","",-1,"",340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,350.370,"2026-06-13T14:36:49.270+08:00",1781332609270,346.367,"2026-06-13T14:36:45.267+08:00",1781332605267,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,340.379,"2026-06-13T14:36:39.279+08:00",1781332599279,371.474,"2026-06-13T14:37:10.374+08:00",1781332630374,377.749,"2026-06-13T14:37:16.648+08:00",1781332636648,6.274,380.649,"2026-06-13T14:37:19.549+08:00",1781332639549,40.270,298.629
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T005","03","希腊陶具","C","EXP1","G3",3,"G3_T03",447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,457.371,"2026-06-13T14:38:36.270+08:00",1781332716270,453.359,"2026-06-13T14:38:32.259+08:00",1781332712259,1,2,"这件展品是什么材质？",2,"C","瓷器",0,"A","陶器",0,447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,453.359,"2026-06-13T14:38:32.259+08:00",1781332712259,460.782,"2026-06-13T14:38:39.682+08:00",1781332719682,7.423,471.440,"2026-06-13T14:38:50.339+08:00",1781332730339,24.064,389.419
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T005","03","希腊陶具","C","EXP1","G3",3,"G3_T03",447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,457.371,"2026-06-13T14:38:36.270+08:00",1781332716270,453.359,"2026-06-13T14:38:32.259+08:00",1781332712259,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,447.376,"2026-06-13T14:38:26.275+08:00",1781332706275,460.782,"2026-06-13T14:38:39.682+08:00",1781332719682,468.940,"2026-06-13T14:38:47.840+08:00",1781332727840,8.158,471.440,"2026-06-13T14:38:50.339+08:00",1781332730339,24.064,389.419
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T006","04","中国花瓶","A","EXP1","G3",4,"G3_T04",544.771,"2026-06-13T14:40:03.671+08:00",1781332803671,544.771,"2026-06-13T14:40:03.671+08:00",1781332803671,554.766,"2026-06-13T14:40:13.666+08:00",1781332813666,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,558.052,"2026-06-13T14:40:16.952+08:00",1781332816952,558.052,"2026-06-13T14:40:16.952+08:00",1781332816952,561.945,"2026-06-13T14:40:20.845+08:00",1781332820845,3.893,567.803,"2026-06-13T14:40:26.703+08:00",1781332826703,9.751,485.783
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T006","04","中国花瓶","A","EXP1","G3",4,"G3_T04",544.771,"2026-06-13T14:40:03.671+08:00",1781332803671,544.771,"2026-06-13T14:40:03.671+08:00",1781332803671,554.766,"2026-06-13T14:40:13.666+08:00",1781332813666,-1.000,"",-1,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,558.052,"2026-06-13T14:40:16.952+08:00",1781332816952,561.945,"2026-06-13T14:40:20.845+08:00",1781332820845,566.123,"2026-06-13T14:40:25.023+08:00",1781332825023,4.178,567.803,"2026-06-13T14:40:26.703+08:00",1781332826703,9.751,485.783
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T007","05","雅典双耳罐","A_PLUS","EXP1","G3",5,"G3_T05",637.361,"2026-06-13T14:41:36.261+08:00",1781332896261,637.361,"2026-06-13T14:41:36.261+08:00",1781332896261,647.359,"2026-06-13T14:41:46.259+08:00",1781332906259,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,649.769,"2026-06-13T14:41:48.669+08:00",1781332908669,649.769,"2026-06-13T14:41:48.669+08:00",1781332908669,657.560,"2026-06-13T14:41:56.460+08:00",1781332916460,7.790,668.657,"2026-06-13T14:42:07.557+08:00",1781332927557,18.887,586.637
"A026","G3G3",82.020,"2026-06-13T14:32:20.920+08:00",1781332340920,"T007","05","雅典双耳罐","A_PLUS","EXP1","G3",5,"G3_T05",637.361,"2026-06-13T14:41:36.261+08:00",1781332896261,637.361,"2026-06-13T14:41:36.261+08:00",1781332896261,647.359,"2026-06-13T14:41:46.259+08:00",1781332906259,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,649.769,"2026-06-13T14:41:48.669+08:00",1781332908669,657.560,"2026-06-13T14:41:56.460+08:00",1781332916460,667.108,"2026-06-13T14:42:06.008+08:00",1781332926008,9.548,668.657,"2026-06-13T14:42:07.557+08:00",1781332927557,18.887,586.637
