aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T005_b_preview_panel_0001","video_relative_to_recording_start",rectangle,511,0,1141,374,,,,"A028","T005","B",loading,,,,,1,TRUE,0.000,50.000,583.199524,583.249512,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",98.676849,484522.688,484572.656,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484522.688,484572.656,484547.688,"1781337139102","1781337139152","2026-06-13T15:52:19.101+08:00","2026-06-13T15:52:19.151+08:00",583.199524,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T005_b_progress_bar_0002","video_relative_to_recording_start",rectangle,620,314,1085,338,,,,"A028","T005","B",loading,,,,,1,TRUE,0.000,50.000,583.199524,583.249512,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",98.676849,484522.688,484572.656,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484522.688,484572.656,484547.688,"1781337139102","1781337139152","2026-06-13T15:52:19.101+08:00","2026-06-13T15:52:19.151+08:00",583.199524,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T005_b_preview_panel_0003","video_relative_to_recording_start",rectangle,511,0,1141,374,,,,"A028","T005","B",loading,,,,,1,TRUE,50.000,100.000,583.249512,583.299500,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",98.676849,484572.656,484622.656,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484572.656,484622.656,484597.656,"1781337139152","1781337139202","2026-06-13T15:52:19.151+08:00","2026-06-13T15:52:19.201+08:00",583.199524,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T005_b_progress_bar_0004","video_relative_to_recording_start",rectangle,620,314,1085,338,,,,"A028","T005","B",loading,,,,,1,TRUE,50.000,100.000,583.249512,583.299500,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",98.676849,484572.656,484622.656,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484572.656,484622.656,484597.656,"1781337139152","1781337139202","2026-06-13T15:52:19.151+08:00","2026-06-13T15:52:19.201+08:00",583.199524,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T005_b_preview_panel_0005","video_relative_to_recording_start",rectangle,511,0,1141,374,,,,"A028","T005","B",loading,,,,,1,TRUE,100.000,150.000,583.299500,583.349548,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",98.676849,484622.656,484672.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484622.656,484672.688,484647.688,"1781337139202","1781337139252","2026-06-13T15:52:19.201+08:00","2026-06-13T15:52:19.251+08:00",583.199524,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T005_b_progress_bar_0006","video_relative_to_recording_start",rectangle,620,314,1085,338,,,,"A028","T005","B",loading,,,,,1,TRUE,100.000,150.000,583.299500,583.349548,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",98.676849,484622.656,484672.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484622.656,484672.688,484647.688,"1781337139202","1781337139252","2026-06-13T15:52:19.201+08:00","2026-06-13T15:52:19.251+08:00",583.199524,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T005_b_preview_panel_0007","video_relative_to_recording_start",rectangle,511,0,1141,374,,,,"A028","T005","B",loading,,,,,1,TRUE,150.000,200.000,583.349548,583.399536,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",98.676849,484672.688,484722.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484672.688,484722.688,484697.688,"1781337139252","1781337139302","2026-06-13T15:52:19.251+08:00","2026-06-13T15:52:19.301+08:00",583.199524,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T005_b_progress_bar_0008","video_relative_to_recording_start",rectangle,620,314,1085,338,,,,"A028","T005","B",loading,,,,,1,TRUE,150.000,200.000,583.349548,583.399536,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",98.676849,484672.688,484722.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484672.688,484722.688,484697.688,"1781337139252","1781337139302","2026-06-13T15:52:19.251+08:00","2026-06-13T15:52:19.301+08:00",583.199524,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T005_b_preview_panel_0009","video_relative_to_recording_start",rectangle,511,0,1141,374,,,,"A028","T005","B",loading,,,,,1,TRUE,200.000,250.000,583.399536,583.449524,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",98.676849,484722.688,484772.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484722.688,484772.688,484747.688,"1781337139302","1781337139352","2026-06-13T15:52:19.301+08:00","2026-06-13T15:52:19.351+08:00",583.199524,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T005_b_progress_bar_0010","video_relative_to_recording_start",rectangle,620,314,1085,338,,,,"A028","T005","B",loading,,,,,1,TRUE,200.000,250.000,583.399536,583.449524,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",98.676849,484722.688,484772.688,1,98.676849,"1781336654580","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A028_20260613_154414_screen.mkv",484722.688,484772.688,484747.688,"1781337139302","1781337139352","2026-06-13T15:52:19.301+08:00","2026-06-13T15:52:19.351+08:00",583.199524,EXP1,"b_progress_bar",-1,-1,
