aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T004_b_preview_panel_0001","video_relative_to_recording_start",rectangle,422,0,1222,510,,,,"A010","T004","B",loading,,,,,1,TRUE,0.000,50.000,535.379150,535.429138,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",143.869781,391509.375,391559.344,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391509.375,391559.344,391534.375,"1781588419804","1781588419854","2026-06-16T13:40:19.804+08:00","2026-06-16T13:40:19.854+08:00",535.379150,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T004_b_progress_bar_0002","video_relative_to_recording_start",rectangle,553,433,1147,464,,,,"A010","T004","B",loading,,,,,1,TRUE,0.000,50.000,535.379150,535.429138,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",143.869781,391509.375,391559.344,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391509.375,391559.344,391534.375,"1781588419804","1781588419854","2026-06-16T13:40:19.804+08:00","2026-06-16T13:40:19.854+08:00",535.379150,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T004_b_preview_panel_0003","video_relative_to_recording_start",rectangle,422,0,1222,510,,,,"A010","T004","B",loading,,,,,1,TRUE,50.000,100.000,535.429138,535.479126,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",143.869781,391559.344,391609.344,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391559.344,391609.344,391584.344,"1781588419854","1781588419904","2026-06-16T13:40:19.854+08:00","2026-06-16T13:40:19.904+08:00",535.379150,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T004_b_progress_bar_0004","video_relative_to_recording_start",rectangle,553,433,1147,464,,,,"A010","T004","B",loading,,,,,1,TRUE,50.000,100.000,535.429138,535.479126,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",143.869781,391559.344,391609.344,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391559.344,391609.344,391584.344,"1781588419854","1781588419904","2026-06-16T13:40:19.854+08:00","2026-06-16T13:40:19.904+08:00",535.379150,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T004_b_preview_panel_0005","video_relative_to_recording_start",rectangle,422,0,1222,510,,,,"A010","T004","B",loading,,,,,1,TRUE,100.000,150.000,535.479126,535.529175,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",143.869781,391609.344,391659.406,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391609.344,391659.406,391634.375,"1781588419904","1781588419954","2026-06-16T13:40:19.904+08:00","2026-06-16T13:40:19.954+08:00",535.379150,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T004_b_progress_bar_0006","video_relative_to_recording_start",rectangle,553,433,1147,464,,,,"A010","T004","B",loading,,,,,1,TRUE,100.000,150.000,535.479126,535.529175,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",143.869781,391609.344,391659.406,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391609.344,391659.406,391634.375,"1781588419904","1781588419954","2026-06-16T13:40:19.904+08:00","2026-06-16T13:40:19.954+08:00",535.379150,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T004_b_preview_panel_0007","video_relative_to_recording_start",rectangle,422,0,1222,510,,,,"A010","T004","B",loading,,,,,1,TRUE,150.000,200.000,535.529175,535.579163,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",143.869781,391659.406,391709.375,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391659.406,391709.375,391684.375,"1781588419954","1781588420004","2026-06-16T13:40:19.954+08:00","2026-06-16T13:40:20.004+08:00",535.379150,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T004_b_progress_bar_0008","video_relative_to_recording_start",rectangle,553,433,1147,464,,,,"A010","T004","B",loading,,,,,1,TRUE,150.000,200.000,535.529175,535.579163,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",143.869781,391659.406,391709.375,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391659.406,391709.375,391684.375,"1781588419954","1781588420004","2026-06-16T13:40:19.954+08:00","2026-06-16T13:40:20.004+08:00",535.379150,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T004_b_preview_panel_0009","video_relative_to_recording_start",rectangle,422,0,1222,510,,,,"A010","T004","B",loading,,,,,1,TRUE,200.000,250.000,535.579163,535.629150,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",143.869781,391709.375,391759.375,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391709.375,391759.375,391734.375,"1781588420004","1781588420054","2026-06-16T13:40:20.004+08:00","2026-06-16T13:40:20.054+08:00",535.379150,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T004_b_progress_bar_0010","video_relative_to_recording_start",rectangle,553,433,1147,464,,,,"A010","T004","B",loading,,,,,1,TRUE,200.000,250.000,535.579163,535.629150,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",143.869781,391709.375,391759.375,1,143.869781,"1781588028296","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A010_20260616_133348_screen.mkv",391709.375,391759.375,391734.375,"1781588420004","1781588420054","2026-06-16T13:40:20.004+08:00","2026-06-16T13:40:20.054+08:00",535.379150,EXP1,"b_progress_bar",-1,-1,
