aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0270","video_relative_to_recording_start",rectangle,0,65,384,596,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6700.000,6750.000,360.371155,360.421143,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324292.344,324342.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324292.344,324342.344,324317.344,"1781266720766","1781266720816","2026-06-12T20:18:40.766+08:00","2026-06-12T20:18:40.816+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0271","video_relative_to_recording_start",rectangle,0,0,1118,947,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6750.000,6800.000,360.421143,360.471130,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324342.344,324392.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324342.344,324392.344,324367.344,"1781266720816","1781266720866","2026-06-12T20:18:40.816+08:00","2026-06-12T20:18:40.866+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0272","video_relative_to_recording_start",rectangle,0,70,447,583,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6750.000,6800.000,360.421143,360.471130,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324342.344,324392.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324342.344,324392.344,324367.344,"1781266720816","1781266720866","2026-06-12T20:18:40.816+08:00","2026-06-12T20:18:40.866+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0273","video_relative_to_recording_start",rectangle,0,0,1144,943,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6800.000,6850.000,360.471130,360.521149,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324392.344,324442.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324392.344,324442.344,324417.344,"1781266720866","1781266720916","2026-06-12T20:18:40.866+08:00","2026-06-12T20:18:40.916+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0274","video_relative_to_recording_start",rectangle,0,67,474,574,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6800.000,6850.000,360.471130,360.521149,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324392.344,324442.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324392.344,324442.344,324417.344,"1781266720866","1781266720916","2026-06-12T20:18:40.866+08:00","2026-06-12T20:18:40.916+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0275","video_relative_to_recording_start",rectangle,0,0,1150,942,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6850.000,6900.000,360.521149,360.571136,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324442.344,324492.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324442.344,324492.344,324467.344,"1781266720916","1781266720966","2026-06-12T20:18:40.916+08:00","2026-06-12T20:18:40.966+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0276","video_relative_to_recording_start",rectangle,0,67,481,571,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6850.000,6900.000,360.521149,360.571136,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324442.344,324492.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324442.344,324492.344,324467.344,"1781266720916","1781266720966","2026-06-12T20:18:40.916+08:00","2026-06-12T20:18:40.966+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0277","video_relative_to_recording_start",rectangle,0,0,1150,942,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6900.000,6950.000,360.571136,360.621155,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324492.344,324542.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324492.344,324542.344,324517.344,"1781266720966","1781266721016","2026-06-12T20:18:40.966+08:00","2026-06-12T20:18:41.016+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0278","video_relative_to_recording_start",rectangle,0,67,481,571,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6900.000,6950.000,360.571136,360.621155,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324492.344,324542.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324492.344,324542.344,324517.344,"1781266720966","1781266721016","2026-06-12T20:18:40.966+08:00","2026-06-12T20:18:41.016+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0279","video_relative_to_recording_start",rectangle,0,0,1150,942,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6950.000,7000.000,360.621155,360.671143,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324542.344,324592.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324542.344,324592.344,324567.344,"1781266721016","1781266721066","2026-06-12T20:18:41.016+08:00","2026-06-12T20:18:41.066+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0280","video_relative_to_recording_start",rectangle,0,67,481,571,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,6950.000,7000.000,360.621155,360.671143,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324542.344,324592.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324542.344,324592.344,324567.344,"1781266721016","1781266721066","2026-06-12T20:18:41.016+08:00","2026-06-12T20:18:41.066+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0281","video_relative_to_recording_start",rectangle,0,0,1150,942,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7000.000,7050.000,360.671143,360.721130,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324592.344,324642.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324592.344,324642.344,324617.344,"1781266721066","1781266721116","2026-06-12T20:18:41.066+08:00","2026-06-12T20:18:41.116+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0282","video_relative_to_recording_start",rectangle,0,67,481,571,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7000.000,7050.000,360.671143,360.721130,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324592.344,324642.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324592.344,324642.344,324617.344,"1781266721066","1781266721116","2026-06-12T20:18:41.066+08:00","2026-06-12T20:18:41.116+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0283","video_relative_to_recording_start",rectangle,0,0,1150,942,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7050.000,7100.000,360.721130,360.771149,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324642.344,324692.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324642.344,324692.344,324667.344,"1781266721116","1781266721166","2026-06-12T20:18:41.116+08:00","2026-06-12T20:18:41.166+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0284","video_relative_to_recording_start",rectangle,0,67,481,571,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7050.000,7100.000,360.721130,360.771149,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324642.344,324692.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324642.344,324692.344,324667.344,"1781266721116","1781266721166","2026-06-12T20:18:41.116+08:00","2026-06-12T20:18:41.166+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0285","video_relative_to_recording_start",rectangle,0,0,1173,943,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7100.000,7150.000,360.771149,360.821136,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324692.344,324742.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324692.344,324742.344,324717.344,"1781266721166","1781266721216","2026-06-12T20:18:41.166+08:00","2026-06-12T20:18:41.216+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0286","video_relative_to_recording_start",rectangle,0,68,505,567,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7100.000,7150.000,360.771149,360.821136,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324692.344,324742.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324692.344,324742.344,324717.344,"1781266721166","1781266721216","2026-06-12T20:18:41.166+08:00","2026-06-12T20:18:41.216+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0287","video_relative_to_recording_start",rectangle,0,0,1193,943,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7150.000,7200.000,360.821136,360.871155,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324742.344,324792.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324742.344,324792.344,324767.344,"1781266721216","1781266721266","2026-06-12T20:18:41.216+08:00","2026-06-12T20:18:41.266+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0288","video_relative_to_recording_start",rectangle,0,70,526,563,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7150.000,7200.000,360.821136,360.871155,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324742.344,324792.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324742.344,324792.344,324767.344,"1781266721216","1781266721266","2026-06-12T20:18:41.216+08:00","2026-06-12T20:18:41.266+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0289","video_relative_to_recording_start",rectangle,0,0,1207,944,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7200.000,7250.000,360.871155,360.921143,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324792.344,324842.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324792.344,324842.344,324817.344,"1781266721266","1781266721316","2026-06-12T20:18:41.266+08:00","2026-06-12T20:18:41.316+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0290","video_relative_to_recording_start",rectangle,0,71,540,561,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7200.000,7250.000,360.871155,360.921143,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324792.344,324842.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324792.344,324842.344,324817.344,"1781266721266","1781266721316","2026-06-12T20:18:41.266+08:00","2026-06-12T20:18:41.316+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0291","video_relative_to_recording_start",rectangle,0,0,1208,944,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7250.000,7300.000,360.921143,360.971130,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324842.344,324892.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324842.344,324892.344,324867.344,"1781266721316","1781266721366","2026-06-12T20:18:41.316+08:00","2026-06-12T20:18:41.366+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0292","video_relative_to_recording_start",rectangle,0,71,541,561,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7250.000,7300.000,360.921143,360.971130,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324842.344,324892.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324842.344,324892.344,324867.344,"1781266721316","1781266721366","2026-06-12T20:18:41.316+08:00","2026-06-12T20:18:41.366+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0293","video_relative_to_recording_start",rectangle,0,0,1212,944,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7300.000,7350.000,360.971130,361.021149,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324892.344,324942.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324892.344,324942.344,324917.344,"1781266721366","1781266721416","2026-06-12T20:18:41.366+08:00","2026-06-12T20:18:41.416+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0294","video_relative_to_recording_start",rectangle,0,71,543,561,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7300.000,7350.000,360.971130,361.021149,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324892.344,324942.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324892.344,324942.344,324917.344,"1781266721366","1781266721416","2026-06-12T20:18:41.366+08:00","2026-06-12T20:18:41.416+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0295","video_relative_to_recording_start",rectangle,0,0,1212,944,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7350.000,7400.000,361.021149,361.071136,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324942.344,324992.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324942.344,324992.344,324967.344,"1781266721416","1781266721466","2026-06-12T20:18:41.416+08:00","2026-06-12T20:18:41.466+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0296","video_relative_to_recording_start",rectangle,0,71,543,561,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7350.000,7400.000,361.021149,361.071136,1920,1046,"ObjectSlot2",1,1,"video_relative_to_screen_recording_start",36.078785,324942.344,324992.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324942.344,324992.344,324967.344,"1781266721416","1781266721466","2026-06-12T20:18:41.416+08:00","2026-06-12T20:18:41.466+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0297","video_relative_to_recording_start",rectangle,0,0,1269,950,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7400.000,7450.000,361.071136,361.121155,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,324992.344,325042.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324992.344,325042.344,325017.344,"1781266721466","1781266721516","2026-06-12T20:18:41.466+08:00","2026-06-12T20:18:41.516+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0298","video_relative_to_recording_start",rectangle,5,77,583,562,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7400.000,7450.000,361.071136,361.121155,1920,1046,"ObjectSlot2",1,0,"video_relative_to_screen_recording_start",36.078785,324992.344,325042.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",324992.344,325042.344,325017.344,"1781266721466","1781266721516","2026-06-12T20:18:41.466+08:00","2026-06-12T20:18:41.516+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0299","video_relative_to_recording_start",rectangle,0,0,1372,959,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7450.000,7500.000,361.121155,361.171143,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,325042.344,325092.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325042.344,325092.344,325067.344,"1781266721516","1781266721566","2026-06-12T20:18:41.516+08:00","2026-06-12T20:18:41.566+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0300","video_relative_to_recording_start",rectangle,88,85,642,567,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7450.000,7500.000,361.121155,361.171143,1920,1046,"ObjectSlot2",1,0,"video_relative_to_screen_recording_start",36.078785,325042.344,325092.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325042.344,325092.344,325067.344,"1781266721516","1781266721566","2026-06-12T20:18:41.516+08:00","2026-06-12T20:18:41.566+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0301","video_relative_to_recording_start",rectangle,0,0,1631,971,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7500.000,7550.000,361.171143,361.221130,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,325092.344,325142.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325092.344,325142.344,325117.344,"1781266721566","1781266721616","2026-06-12T20:18:41.566+08:00","2026-06-12T20:18:41.616+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0302","video_relative_to_recording_start",rectangle,186,96,716,577,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7500.000,7550.000,361.171143,361.221130,1920,1046,"ObjectSlot2",1,0,"video_relative_to_screen_recording_start",36.078785,325092.344,325142.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325092.344,325142.344,325117.344,"1781266721566","1781266721616","2026-06-12T20:18:41.566+08:00","2026-06-12T20:18:41.616+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0303","video_relative_to_recording_start",rectangle,0,0,1662,977,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7550.000,7600.000,361.221130,361.271149,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,325142.344,325192.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325142.344,325192.344,325167.344,"1781266721616","1781266721666","2026-06-12T20:18:41.616+08:00","2026-06-12T20:18:41.666+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0304","video_relative_to_recording_start",rectangle,166,114,703,600,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7550.000,7600.000,361.221130,361.271149,1920,1046,"ObjectSlot2",1,0,"video_relative_to_screen_recording_start",36.078785,325142.344,325192.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325142.344,325192.344,325167.344,"1781266721616","1781266721666","2026-06-12T20:18:41.616+08:00","2026-06-12T20:18:41.666+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0305","video_relative_to_recording_start",rectangle,0,0,1595,980,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7600.000,7650.000,361.271149,361.321136,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,325192.344,325242.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325192.344,325242.344,325217.344,"1781266721666","1781266721716","2026-06-12T20:18:41.666+08:00","2026-06-12T20:18:41.716+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
"exp2_target_object","实验二当前目标模型_脖子","Exp2_002_exp2_target_object_0306","video_relative_to_recording_start",rectangle,97,129,656,621,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7600.000,7650.000,361.271149,361.321136,1920,1046,"ObjectSlot2",1,0,"video_relative_to_screen_recording_start",36.078785,325192.344,325242.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325192.344,325242.344,325217.344,"1781266721666","1781266721716","2026-06-12T20:18:41.666+08:00","2026-06-12T20:18:41.716+08:00",353.671143,EXP2,"exp2_target",3,2,"1:4|2:3|3:1|4:2"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_002_exp2_table_objects_0307","video_relative_to_recording_start",rectangle,0,11,1560,989,,,,"A017_2","Exp2_002","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,7650.000,7700.000,361.321136,361.371155,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",36.078785,325242.344,325292.344,1,36.078785,"1781266396475","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A017_2_20260612_201316_screen.mkv",325242.344,325292.344,325267.344,"1781266721716","1781266721766","2026-06-12T20:18:41.716+08:00","2026-06-12T20:18:41.766+08:00",353.671143,EXP2,"exp2_table",3,2,"1:4|2:3|3:1|4:2"
