aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0001","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,0.000,50.000,221.175980,221.225983,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146115.844,146165.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146115.844,146165.859,146140.844,"1781613260289","1781613260339","2026-06-16T20:34:20.288+08:00","2026-06-16T20:34:20.338+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0002","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,0.000,50.000,221.175980,221.225983,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146115.844,146165.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146115.844,146165.859,146140.844,"1781613260289","1781613260339","2026-06-16T20:34:20.288+08:00","2026-06-16T20:34:20.338+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0003","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,50.000,100.000,221.225983,221.275986,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146165.859,146215.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146165.859,146215.844,146190.844,"1781613260339","1781613260389","2026-06-16T20:34:20.338+08:00","2026-06-16T20:34:20.388+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0004","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,50.000,100.000,221.225983,221.275986,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146165.859,146215.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146165.859,146215.844,146190.844,"1781613260339","1781613260389","2026-06-16T20:34:20.338+08:00","2026-06-16T20:34:20.388+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0005","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,100.000,150.000,221.275986,221.325974,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146215.844,146265.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146215.844,146265.844,146240.844,"1781613260389","1781613260439","2026-06-16T20:34:20.388+08:00","2026-06-16T20:34:20.438+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0006","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,100.000,150.000,221.275986,221.325974,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146215.844,146265.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146215.844,146265.844,146240.844,"1781613260389","1781613260439","2026-06-16T20:34:20.388+08:00","2026-06-16T20:34:20.438+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0007","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,150.000,200.000,221.325974,221.375977,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146265.844,146315.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146265.844,146315.859,146290.844,"1781613260439","1781613260489","2026-06-16T20:34:20.438+08:00","2026-06-16T20:34:20.488+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0008","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,150.000,200.000,221.325974,221.375977,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146265.844,146315.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146265.844,146315.859,146290.844,"1781613260439","1781613260489","2026-06-16T20:34:20.438+08:00","2026-06-16T20:34:20.488+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0009","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,200.000,250.000,221.375977,221.425980,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146315.859,146365.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146315.859,146365.844,146340.844,"1781613260489","1781613260539","2026-06-16T20:34:20.488+08:00","2026-06-16T20:34:20.538+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0010","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,200.000,250.000,221.375977,221.425980,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146315.859,146365.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146315.859,146365.844,146340.844,"1781613260489","1781613260539","2026-06-16T20:34:20.488+08:00","2026-06-16T20:34:20.538+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0011","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,250.000,300.000,221.425980,221.475983,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146365.844,146415.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146365.844,146415.859,146390.844,"1781613260539","1781613260589","2026-06-16T20:34:20.538+08:00","2026-06-16T20:34:20.588+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0012","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,250.000,300.000,221.425980,221.475983,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146365.844,146415.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146365.844,146415.859,146390.844,"1781613260539","1781613260589","2026-06-16T20:34:20.538+08:00","2026-06-16T20:34:20.588+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0013","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,300.000,350.000,221.475983,221.525986,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146415.859,146465.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146415.859,146465.844,146440.844,"1781613260589","1781613260639","2026-06-16T20:34:20.588+08:00","2026-06-16T20:34:20.638+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0014","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,300.000,350.000,221.475983,221.525986,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146415.859,146465.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146415.859,146465.844,146440.844,"1781613260589","1781613260639","2026-06-16T20:34:20.588+08:00","2026-06-16T20:34:20.638+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0015","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,350.000,400.000,221.525986,221.575974,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146465.844,146515.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146465.844,146515.844,146490.844,"1781613260639","1781613260689","2026-06-16T20:34:20.638+08:00","2026-06-16T20:34:20.688+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0016","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,350.000,400.000,221.525986,221.575974,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146465.844,146515.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146465.844,146515.844,146490.844,"1781613260639","1781613260689","2026-06-16T20:34:20.638+08:00","2026-06-16T20:34:20.688+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0017","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,400.000,450.000,221.575974,221.625977,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146515.844,146565.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146515.844,146565.859,146540.844,"1781613260689","1781613260739","2026-06-16T20:34:20.688+08:00","2026-06-16T20:34:20.738+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0018","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,400.000,450.000,221.575974,221.625977,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146515.844,146565.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146515.844,146565.859,146540.844,"1781613260689","1781613260739","2026-06-16T20:34:20.688+08:00","2026-06-16T20:34:20.738+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0019","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,450.000,500.000,221.625977,221.675980,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146565.859,146615.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146565.859,146615.844,146590.844,"1781613260739","1781613260789","2026-06-16T20:34:20.738+08:00","2026-06-16T20:34:20.788+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0020","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,450.000,500.000,221.625977,221.675980,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146565.859,146615.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146565.859,146615.844,146590.844,"1781613260739","1781613260789","2026-06-16T20:34:20.738+08:00","2026-06-16T20:34:20.788+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0021","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,500.000,550.000,221.675980,221.725983,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146615.844,146665.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146615.844,146665.859,146640.844,"1781613260789","1781613260839","2026-06-16T20:34:20.788+08:00","2026-06-16T20:34:20.838+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0022","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,500.000,550.000,221.675980,221.725983,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146615.844,146665.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146615.844,146665.859,146640.844,"1781613260789","1781613260839","2026-06-16T20:34:20.788+08:00","2026-06-16T20:34:20.838+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0023","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,550.000,600.000,221.725983,221.775986,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146665.859,146715.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146665.859,146715.844,146690.844,"1781613260839","1781613260889","2026-06-16T20:34:20.838+08:00","2026-06-16T20:34:20.888+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0024","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,550.000,600.000,221.725983,221.775986,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146665.859,146715.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146665.859,146715.844,146690.844,"1781613260839","1781613260889","2026-06-16T20:34:20.838+08:00","2026-06-16T20:34:20.888+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0025","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,600.000,650.000,221.775986,221.825974,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146715.844,146765.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146715.844,146765.844,146740.844,"1781613260889","1781613260939","2026-06-16T20:34:20.888+08:00","2026-06-16T20:34:20.938+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0026","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,600.000,650.000,221.775986,221.825974,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146715.844,146765.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146715.844,146765.844,146740.844,"1781613260889","1781613260939","2026-06-16T20:34:20.888+08:00","2026-06-16T20:34:20.938+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0027","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,650.000,700.000,221.825974,221.875977,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146765.844,146815.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146765.844,146815.859,146790.844,"1781613260939","1781613260989","2026-06-16T20:34:20.938+08:00","2026-06-16T20:34:20.988+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0028","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,650.000,700.000,221.825974,221.875977,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146765.844,146815.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146765.844,146815.859,146790.844,"1781613260939","1781613260989","2026-06-16T20:34:20.938+08:00","2026-06-16T20:34:20.988+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0029","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,700.000,750.000,221.875977,221.925980,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146815.859,146865.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146815.859,146865.844,146840.844,"1781613260989","1781613261039","2026-06-16T20:34:20.988+08:00","2026-06-16T20:34:21.038+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0030","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,700.000,750.000,221.875977,221.925980,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146815.859,146865.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146815.859,146865.844,146840.844,"1781613260989","1781613261039","2026-06-16T20:34:20.988+08:00","2026-06-16T20:34:21.038+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0031","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,750.000,800.000,221.925980,221.975983,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146865.844,146915.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146865.844,146915.859,146890.844,"1781613261039","1781613261089","2026-06-16T20:34:21.038+08:00","2026-06-16T20:34:21.088+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0032","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,750.000,800.000,221.925980,221.975983,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146865.844,146915.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146865.844,146915.859,146890.844,"1781613261039","1781613261089","2026-06-16T20:34:21.038+08:00","2026-06-16T20:34:21.088+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0033","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,800.000,850.000,221.975983,222.025986,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146915.859,146965.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146915.859,146965.844,146940.844,"1781613261089","1781613261139","2026-06-16T20:34:21.088+08:00","2026-06-16T20:34:21.138+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0034","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,800.000,850.000,221.975983,222.025986,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146915.859,146965.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146915.859,146965.844,146940.844,"1781613261089","1781613261139","2026-06-16T20:34:21.088+08:00","2026-06-16T20:34:21.138+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0035","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,850.000,900.000,222.025986,222.075974,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,146965.844,147015.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146965.844,147015.844,146990.844,"1781613261139","1781613261189","2026-06-16T20:34:21.138+08:00","2026-06-16T20:34:21.188+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0036","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,850.000,900.000,222.025986,222.075974,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,146965.844,147015.844,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",146965.844,147015.844,146990.844,"1781613261139","1781613261189","2026-06-16T20:34:21.138+08:00","2026-06-16T20:34:21.188+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
"exp2_table_objects","实验二桌面四模型总体区域","Exp2_001_exp2_table_objects_0037","video_relative_to_recording_start",rectangle,0,316,1919,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,900.000,950.000,222.075974,222.125977,1920,1046,"ObjectSlot1-4",1,1,"video_relative_to_screen_recording_start",75.060127,147015.844,147065.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",147015.844,147065.859,147040.844,"1781613261189","1781613261239","2026-06-16T20:34:21.188+08:00","2026-06-16T20:34:21.238+08:00",221.175980,EXP2,"exp2_table",1,1,"1:1|2:2|3:3|4:4"
"exp2_target_object","实验二当前目标模型_左脸","Exp2_001_exp2_target_object_0038","video_relative_to_recording_start",rectangle,0,316,626,996,,,,"A037","Exp2_001","E1_SPATIAL_PROGRESSIVE",loading,,,,,1,TRUE,900.000,950.000,222.075974,222.125977,1920,1046,"ObjectSlot1",1,1,"video_relative_to_screen_recording_start",75.060127,147015.844,147065.859,1,75.060127,"1781613114174","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A037_v2_20260616_203154_screen.mkv",147015.844,147065.859,147040.844,"1781613261189","1781613261239","2026-06-16T20:34:21.188+08:00","2026-06-16T20:34:21.238+08:00",221.175980,EXP2,"exp2_target",1,1,"1:1|2:2|3:3|4:4"
