ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",115.881,"2026-06-16T17:33:04.651+08:00",1781602384651,115.881,"2026-06-16T17:33:04.651+08:00",1781602384651,117.865,"2026-06-16T17:33:06.634+08:00",1781602386634,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,118.382,"2026-06-16T17:33:07.151+08:00",1781602387151,118.382,"2026-06-16T17:33:07.151+08:00",1781602387151,120.617,"2026-06-16T17:33:09.386+08:00",1781602389386,2.235,121.667,"2026-06-16T17:33:10.436+08:00",1781602390436,3.285,8.972
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",115.881,"2026-06-16T17:33:04.651+08:00",1781602384651,115.881,"2026-06-16T17:33:04.651+08:00",1781602384651,117.865,"2026-06-16T17:33:06.634+08:00",1781602386634,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",-1,"NotScored","NotScored",-1,118.382,"2026-06-16T17:33:07.151+08:00",1781602387151,120.617,"2026-06-16T17:33:09.386+08:00",1781602389386,121.517,"2026-06-16T17:33:10.286+08:00",1781602390286,0.900,121.667,"2026-06-16T17:33:10.436+08:00",1781602390436,3.285,8.972
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",124.916,"2026-06-16T17:33:13.685+08:00",1781602393685,124.916,"2026-06-16T17:33:13.685+08:00",1781602393685,134.900,"2026-06-16T17:33:23.670+08:00",1781602403670,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,135.803,"2026-06-16T17:33:24.573+08:00",1781602404573,135.803,"2026-06-16T17:33:24.573+08:00",1781602404573,137.353,"2026-06-16T17:33:26.123+08:00",1781602406123,1.550,142.283,"2026-06-16T17:33:31.052+08:00",1781602411052,6.480,29.588
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",124.916,"2026-06-16T17:33:13.685+08:00",1781602393685,124.916,"2026-06-16T17:33:13.685+08:00",1781602393685,134.900,"2026-06-16T17:33:23.670+08:00",1781602403670,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,135.803,"2026-06-16T17:33:24.573+08:00",1781602404573,137.353,"2026-06-16T17:33:26.123+08:00",1781602406123,138.720,"2026-06-16T17:33:27.489+08:00",1781602407489,1.367,142.283,"2026-06-16T17:33:31.052+08:00",1781602411052,6.480,29.588
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,196.642,"2026-06-16T17:34:25.411+08:00",1781602465411,192.649,"2026-06-16T17:34:21.418+08:00",1781602461418,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,192.649,"2026-06-16T17:34:21.418+08:00",1781602461418,195.892,"2026-06-16T17:34:24.661+08:00",1781602464661,3.243,201.500,"2026-06-16T17:34:30.269+08:00",1781602470269,14.845,88.805
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,196.642,"2026-06-16T17:34:25.411+08:00",1781602465411,192.649,"2026-06-16T17:34:21.418+08:00",1781602461418,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,186.655,"2026-06-16T17:34:15.424+08:00",1781602455424,195.892,"2026-06-16T17:34:24.661+08:00",1781602464661,200.360,"2026-06-16T17:34:29.130+08:00",1781602469130,4.468,201.500,"2026-06-16T17:34:30.269+08:00",1781602470269,14.845,88.805
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T004","03","希腊陶具","C","EXP1","G3",3,"G3_T03",236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,246.456,"2026-06-16T17:35:15.225+08:00",1781602515225,242.462,"2026-06-16T17:35:11.232+08:00",1781602511232,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,242.462,"2026-06-16T17:35:11.232+08:00",1781602511232,246.007,"2026-06-16T17:35:14.777+08:00",1781602514777,3.545,248.731,"2026-06-16T17:35:17.501+08:00",1781602517501,12.264,136.037
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T004","03","希腊陶具","C","EXP1","G3",3,"G3_T03",236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,246.456,"2026-06-16T17:35:15.225+08:00",1781602515225,242.462,"2026-06-16T17:35:11.232+08:00",1781602511232,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,236.467,"2026-06-16T17:35:05.237+08:00",1781602505237,246.007,"2026-06-16T17:35:14.777+08:00",1781602514777,247.841,"2026-06-16T17:35:16.610+08:00",1781602516610,1.834,248.731,"2026-06-16T17:35:17.501+08:00",1781602517501,12.264,136.037
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T005","04","中国花瓶","A","EXP1","G3",4,"G3_T04",277.926,"2026-06-16T17:35:46.695+08:00",1781602546695,277.926,"2026-06-16T17:35:46.695+08:00",1781602546695,287.911,"2026-06-16T17:35:56.681+08:00",1781602556681,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,289.081,"2026-06-16T17:35:57.850+08:00",1781602557850,289.081,"2026-06-16T17:35:57.850+08:00",1781602557850,291.485,"2026-06-16T17:36:00.254+08:00",1781602560254,2.404,294.957,"2026-06-16T17:36:03.727+08:00",1781602563727,5.877,182.263
"B008","G3G4",112.694,"2026-06-16T17:33:01.464+08:00",1781602381464,"T005","04","中国花瓶","A","EXP1","G3",4,"G3_T04",277.926,"2026-06-16T17:35:46.695+08:00",1781602546695,277.926,"2026-06-16T17:35:46.695+08:00",1781602546695,287.911,"2026-06-16T17:35:56.681+08:00",1781602556681,-1.000,"",-1,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,289.081,"2026-06-16T17:35:57.850+08:00",1781602557850,291.485,"2026-06-16T17:36:00.254+08:00",1781602560254,294.571,"2026-06-16T17:36:03.340+08:00",1781602563340,3.086,294.957,"2026-06-16T17:36:03.727+08:00",1781602563727,5.877,182.263
