ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",374.909,"2026-06-16T16:25:26.523+08:00",1781598326523,374.909,"2026-06-16T16:25:26.523+08:00",1781598326523,376.895,"2026-06-16T16:25:28.509+08:00",1781598328509,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,378.718,"2026-06-16T16:25:30.332+08:00",1781598330332,378.718,"2026-06-16T16:25:30.332+08:00",1781598330332,385.330,"2026-06-16T16:25:36.944+08:00",1781598336944,6.612,398.141,"2026-06-16T16:25:49.755+08:00",1781598349755,19.423,59.592
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",374.909,"2026-06-16T16:25:26.523+08:00",1781598326523,374.909,"2026-06-16T16:25:26.523+08:00",1781598326523,376.895,"2026-06-16T16:25:28.509+08:00",1781598328509,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",-1,"NotScored","NotScored",-1,378.718,"2026-06-16T16:25:30.332+08:00",1781598330332,385.330,"2026-06-16T16:25:36.944+08:00",1781598336944,397.070,"2026-06-16T16:25:48.684+08:00",1781598348684,11.740,398.141,"2026-06-16T16:25:49.755+08:00",1781598349755,19.423,59.592
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T002","01","半岛香炉","C_MINUS","EXP1","G4",1,"G4_T01",437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,447.902,"2026-06-16T16:26:39.516+08:00",1781598399516,443.910,"2026-06-16T16:26:35.524+08:00",1781598395524,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,443.910,"2026-06-16T16:26:35.524+08:00",1781598395524,449.515,"2026-06-16T16:26:41.129+08:00",1781598401129,5.605,456.393,"2026-06-16T16:26:48.007+08:00",1781598408007,18.480,117.844
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T002","01","半岛香炉","C_MINUS","EXP1","G4",1,"G4_T01",437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,447.902,"2026-06-16T16:26:39.516+08:00",1781598399516,443.910,"2026-06-16T16:26:35.524+08:00",1781598395524,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,437.913,"2026-06-16T16:26:29.527+08:00",1781598389527,449.515,"2026-06-16T16:26:41.129+08:00",1781598401129,454.396,"2026-06-16T16:26:46.010+08:00",1781598406010,4.881,456.393,"2026-06-16T16:26:48.007+08:00",1781598408007,18.480,117.844
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T003","02","中国青铜器","C","EXP1","G4",2,"G4_T02",560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,570.480,"2026-06-16T16:28:42.094+08:00",1781598522094,566.481,"2026-06-16T16:28:38.095+08:00",1781598518095,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,566.481,"2026-06-16T16:28:38.095+08:00",1781598518095,571.843,"2026-06-16T16:28:43.457+08:00",1781598523457,5.362,587.527,"2026-06-16T16:28:59.141+08:00",1781598539141,27.034,248.978
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T003","02","中国青铜器","C","EXP1","G4",2,"G4_T02",560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,570.480,"2026-06-16T16:28:42.094+08:00",1781598522094,566.481,"2026-06-16T16:28:38.095+08:00",1781598518095,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,560.493,"2026-06-16T16:28:32.107+08:00",1781598512107,571.843,"2026-06-16T16:28:43.457+08:00",1781598523457,585.826,"2026-06-16T16:28:57.440+08:00",1781598537440,13.983,587.527,"2026-06-16T16:28:59.141+08:00",1781598539141,27.034,248.978
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T004","03","希腊陶具","A","EXP1","G4",3,"G4_T03",662.608,"2026-06-16T16:30:14.222+08:00",1781598614222,662.608,"2026-06-16T16:30:14.222+08:00",1781598614222,672.606,"2026-06-16T16:30:24.219+08:00",1781598624219,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,676.918,"2026-06-16T16:30:28.532+08:00",1781598628532,676.918,"2026-06-16T16:30:28.532+08:00",1781598628532,681.551,"2026-06-16T16:30:33.165+08:00",1781598633165,4.633,686.116,"2026-06-16T16:30:37.730+08:00",1781598637730,9.198,347.567
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T004","03","希腊陶具","A","EXP1","G4",3,"G4_T03",662.608,"2026-06-16T16:30:14.222+08:00",1781598614222,662.608,"2026-06-16T16:30:14.222+08:00",1781598614222,672.606,"2026-06-16T16:30:24.219+08:00",1781598624219,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,676.918,"2026-06-16T16:30:28.532+08:00",1781598628532,681.551,"2026-06-16T16:30:33.165+08:00",1781598633165,683.690,"2026-06-16T16:30:35.304+08:00",1781598635304,2.139,686.116,"2026-06-16T16:30:37.730+08:00",1781598637730,9.198,347.567
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T005","04","中国花瓶","A_PLUS","EXP1","G4",4,"G4_T04",825.213,"2026-06-16T16:32:56.827+08:00",1781598776827,825.213,"2026-06-16T16:32:56.827+08:00",1781598776827,835.206,"2026-06-16T16:33:06.820+08:00",1781598786820,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,837.432,"2026-06-16T16:33:09.046+08:00",1781598789046,837.432,"2026-06-16T16:33:09.046+08:00",1781598789046,841.258,"2026-06-16T16:33:12.872+08:00",1781598792872,3.826,845.704,"2026-06-16T16:33:17.318+08:00",1781598797318,8.272,507.155
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T005","04","中国花瓶","A_PLUS","EXP1","G4",4,"G4_T04",825.213,"2026-06-16T16:32:56.827+08:00",1781598776827,825.213,"2026-06-16T16:32:56.827+08:00",1781598776827,835.206,"2026-06-16T16:33:06.820+08:00",1781598786820,-1.000,"",-1,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,837.432,"2026-06-16T16:33:09.046+08:00",1781598789046,841.258,"2026-06-16T16:33:12.872+08:00",1781598792872,844.163,"2026-06-16T16:33:15.776+08:00",1781598795776,2.904,845.704,"2026-06-16T16:33:17.318+08:00",1781598797318,8.272,507.155
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T006","05","雅典双耳罐","B","EXP1","G4",5,"G4_T05",918.615,"2026-06-16T16:34:30.229+08:00",1781598870229,918.615,"2026-06-16T16:34:30.229+08:00",1781598870229,928.604,"2026-06-16T16:34:40.218+08:00",1781598880218,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,930.312,"2026-06-16T16:34:41.926+08:00",1781598881926,930.312,"2026-06-16T16:34:41.926+08:00",1781598881926,939.907,"2026-06-16T16:34:51.520+08:00",1781598891520,9.594,943.531,"2026-06-16T16:34:55.145+08:00",1781598895145,13.219,604.982
"A008","G4G3",338.549,"2026-06-16T16:24:50.163+08:00",1781598290163,"T006","05","雅典双耳罐","B","EXP1","G4",5,"G4_T05",918.615,"2026-06-16T16:34:30.229+08:00",1781598870229,918.615,"2026-06-16T16:34:30.229+08:00",1781598870229,928.604,"2026-06-16T16:34:40.218+08:00",1781598880218,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,930.312,"2026-06-16T16:34:41.926+08:00",1781598881926,939.907,"2026-06-16T16:34:51.520+08:00",1781598891520,942.649,"2026-06-16T16:34:54.263+08:00",1781598894263,2.743,943.531,"2026-06-16T16:34:55.145+08:00",1781598895145,13.219,604.982
