aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0001","video_relative_to_recording_start",rectangle,759,0,1106,476,,,,"B009","T006","B",loading,,,,,1,TRUE,0.000,50.000,426.653961,426.703949,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",221.736710,204917.250,204967.234,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",204917.250,204967.234,204942.250,"1781603663159","1781603663209","2026-06-16T17:54:23.159+08:00","2026-06-16T17:54:23.209+08:00",426.653961,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0002","video_relative_to_recording_start",rectangle,786,440,1083,453,,,,"B009","T006","B",loading,,,,,1,TRUE,0.000,50.000,426.653961,426.703949,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",221.736710,204917.250,204967.234,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",204917.250,204967.234,204942.250,"1781603663159","1781603663209","2026-06-16T17:54:23.159+08:00","2026-06-16T17:54:23.209+08:00",426.653961,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0003","video_relative_to_recording_start",rectangle,759,0,1106,476,,,,"B009","T006","B",loading,,,,,1,TRUE,50.000,100.000,426.703949,426.753967,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",221.736710,204967.234,205017.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",204967.234,205017.250,204992.250,"1781603663209","1781603663259","2026-06-16T17:54:23.209+08:00","2026-06-16T17:54:23.259+08:00",426.653961,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0004","video_relative_to_recording_start",rectangle,786,440,1083,453,,,,"B009","T006","B",loading,,,,,1,TRUE,50.000,100.000,426.703949,426.753967,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",221.736710,204967.234,205017.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",204967.234,205017.250,204992.250,"1781603663209","1781603663259","2026-06-16T17:54:23.209+08:00","2026-06-16T17:54:23.259+08:00",426.653961,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0005","video_relative_to_recording_start",rectangle,759,0,1106,476,,,,"B009","T006","B",loading,,,,,1,TRUE,100.000,150.000,426.753967,426.803955,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",221.736710,205017.250,205067.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205017.250,205067.250,205042.250,"1781603663259","1781603663309","2026-06-16T17:54:23.259+08:00","2026-06-16T17:54:23.309+08:00",426.653961,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0006","video_relative_to_recording_start",rectangle,786,440,1083,453,,,,"B009","T006","B",loading,,,,,1,TRUE,100.000,150.000,426.753967,426.803955,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",221.736710,205017.250,205067.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205017.250,205067.250,205042.250,"1781603663259","1781603663309","2026-06-16T17:54:23.259+08:00","2026-06-16T17:54:23.309+08:00",426.653961,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0007","video_relative_to_recording_start",rectangle,759,0,1106,476,,,,"B009","T006","B",loading,,,,,1,TRUE,150.000,200.000,426.803955,426.853973,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",221.736710,205067.250,205117.266,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205067.250,205117.266,205092.250,"1781603663309","1781603663359","2026-06-16T17:54:23.309+08:00","2026-06-16T17:54:23.359+08:00",426.653961,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0008","video_relative_to_recording_start",rectangle,786,440,1083,453,,,,"B009","T006","B",loading,,,,,1,TRUE,150.000,200.000,426.803955,426.853973,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",221.736710,205067.250,205117.266,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205067.250,205117.266,205092.250,"1781603663309","1781603663359","2026-06-16T17:54:23.309+08:00","2026-06-16T17:54:23.359+08:00",426.653961,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T006_b_preview_panel_0009","video_relative_to_recording_start",rectangle,759,0,1106,476,,,,"B009","T006","B",loading,,,,,1,TRUE,200.000,250.000,426.853973,426.903961,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",221.736710,205117.266,205167.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205117.266,205167.250,205142.250,"1781603663359","1781603663409","2026-06-16T17:54:23.359+08:00","2026-06-16T17:54:23.409+08:00",426.653961,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T006_b_progress_bar_0010","video_relative_to_recording_start",rectangle,786,440,1083,453,,,,"B009","T006","B",loading,,,,,1,TRUE,200.000,250.000,426.853973,426.903961,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",221.736710,205117.266,205167.250,1,221.736710,"1781603458242","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B009_20260616_175058_screen.mkv",205117.266,205167.250,205142.250,"1781603663359","1781603663409","2026-06-16T17:54:23.359+08:00","2026-06-16T17:54:23.409+08:00",426.653961,EXP1,"b_progress_bar",-1,-1,
