ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",129.471,"2026-06-15T20:21:50.979+08:00",1781526110979,129.471,"2026-06-15T20:21:50.979+08:00",1781526110979,131.464,"2026-06-15T20:21:52.972+08:00",1781526112972,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,133.883,"2026-06-15T20:21:55.391+08:00",1781526115391,133.883,"2026-06-15T20:21:55.391+08:00",1781526115391,140.830,"2026-06-15T20:22:02.337+08:00",1781526122337,6.947,148.538,"2026-06-15T20:22:10.045+08:00",1781526130045,14.655,39.716
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",129.471,"2026-06-15T20:21:50.979+08:00",1781526110979,129.471,"2026-06-15T20:21:50.979+08:00",1781526110979,131.464,"2026-06-15T20:21:52.972+08:00",1781526112972,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",-1,"NotScored","NotScored",-1,133.883,"2026-06-15T20:21:55.391+08:00",1781526115391,140.830,"2026-06-15T20:22:02.337+08:00",1781526122337,146.501,"2026-06-15T20:22:08.008+08:00",1781526128008,5.671,148.538,"2026-06-15T20:22:10.045+08:00",1781526130045,14.655,39.716
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",184.791,"2026-06-15T20:22:46.299+08:00",1781526166299,184.791,"2026-06-15T20:22:46.299+08:00",1781526166299,194.779,"2026-06-15T20:22:56.287+08:00",1781526176287,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",1,"B","金属件",0,201.928,"2026-06-15T20:23:03.435+08:00",1781526183435,201.928,"2026-06-15T20:23:03.435+08:00",1781526183435,207.533,"2026-06-15T20:23:09.040+08:00",1781526189040,5.605,217.526,"2026-06-15T20:23:19.034+08:00",1781526199034,15.599,108.705
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T002","01","半岛香炉","B","EXP1","G3",1,"G3_T01",184.791,"2026-06-15T20:22:46.299+08:00",1781526166299,184.791,"2026-06-15T20:22:46.299+08:00",1781526166299,194.779,"2026-06-15T20:22:56.287+08:00",1781526176287,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,201.928,"2026-06-15T20:23:03.435+08:00",1781526183435,207.533,"2026-06-15T20:23:09.040+08:00",1781526189040,216.226,"2026-06-15T20:23:17.734+08:00",1781526197734,8.693,217.526,"2026-06-15T20:23:19.034+08:00",1781526199034,15.599,108.705
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,332.738,"2026-06-15T20:25:14.246+08:00",1781526314246,328.748,"2026-06-15T20:25:10.255+08:00",1781526310255,1,2,"这件展品是什么材质？",2,"C","瓷器",1,"B","金属件",0,322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,328.748,"2026-06-15T20:25:10.255+08:00",1781526310255,335.123,"2026-06-15T20:25:16.631+08:00",1781526316631,6.375,342.959,"2026-06-15T20:25:24.466+08:00",1781526324466,20.209,234.137
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T003","02","中国青铜器","C_MINUS","EXP1","G3",2,"G3_T02",322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,332.738,"2026-06-15T20:25:14.246+08:00",1781526314246,328.748,"2026-06-15T20:25:10.255+08:00",1781526310255,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,322.750,"2026-06-15T20:25:04.257+08:00",1781526304257,335.123,"2026-06-15T20:25:16.631+08:00",1781526316631,341.545,"2026-06-15T20:25:23.053+08:00",1781526323053,6.422,342.959,"2026-06-15T20:25:24.466+08:00",1781526324466,20.209,234.137
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T004","03","希腊陶具","C","EXP1","G3",3,"G3_T03",403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,413.315,"2026-06-15T20:26:34.822+08:00",1781526394822,409.316,"2026-06-15T20:26:30.824+08:00",1781526390824,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,409.316,"2026-06-15T20:26:30.824+08:00",1781526390824,419.092,"2026-06-15T20:26:40.600+08:00",1781526400600,9.776,423.674,"2026-06-15T20:26:45.182+08:00",1781526405182,20.352,314.853
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T004","03","希腊陶具","C","EXP1","G3",3,"G3_T03",403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,413.315,"2026-06-15T20:26:34.822+08:00",1781526394822,409.316,"2026-06-15T20:26:30.824+08:00",1781526390824,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,403.322,"2026-06-15T20:26:24.829+08:00",1781526384829,419.092,"2026-06-15T20:26:40.600+08:00",1781526400600,422.015,"2026-06-15T20:26:43.522+08:00",1781526403522,2.922,423.674,"2026-06-15T20:26:45.182+08:00",1781526405182,20.352,314.853
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T005","04","中国花瓶","A","EXP1","G3",4,"G3_T04",477.216,"2026-06-15T20:27:38.724+08:00",1781526458724,477.216,"2026-06-15T20:27:38.724+08:00",1781526458724,487.207,"2026-06-15T20:27:48.715+08:00",1781526468715,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,490.505,"2026-06-15T20:27:52.013+08:00",1781526472013,490.505,"2026-06-15T20:27:52.013+08:00",1781526472013,495.483,"2026-06-15T20:27:56.991+08:00",1781526476991,4.978,500.081,"2026-06-15T20:28:01.589+08:00",1781526481589,9.576,391.260
"A034","G3G1",108.821,"2026-06-15T20:21:30.329+08:00",1781526090329,"T005","04","中国花瓶","A","EXP1","G3",4,"G3_T04",477.216,"2026-06-15T20:27:38.724+08:00",1781526458724,477.216,"2026-06-15T20:27:38.724+08:00",1781526458724,487.207,"2026-06-15T20:27:48.715+08:00",1781526468715,-1.000,"",-1,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,490.505,"2026-06-15T20:27:52.013+08:00",1781526472013,495.483,"2026-06-15T20:27:56.991+08:00",1781526476991,498.724,"2026-06-15T20:28:00.231+08:00",1781526480231,3.241,500.081,"2026-06-15T20:28:01.589+08:00",1781526481589,9.576,391.260
