ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",42.532,"2026-06-12T20:33:34.967+08:00",1781267614967,42.532,"2026-06-12T20:33:34.967+08:00",1781267614967,44.519,"2026-06-12T20:33:36.953+08:00",1781267616953,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",-1,"NotScored","NotScored",-1,47.687,"2026-06-12T20:33:40.122+08:00",1781267620122,47.687,"2026-06-12T20:33:40.122+08:00",1781267620122,64.418,"2026-06-12T20:33:56.852+08:00",1781267636852,16.730,74.287,"2026-06-12T20:34:06.721+08:00",1781267646721,26.600,55.028
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",42.532,"2026-06-12T20:33:34.967+08:00",1781267614967,42.532,"2026-06-12T20:33:34.967+08:00",1781267614967,44.519,"2026-06-12T20:33:36.953+08:00",1781267616953,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",-1,"NotScored","NotScored",-1,47.687,"2026-06-12T20:33:40.122+08:00",1781267620122,64.418,"2026-06-12T20:33:56.852+08:00",1781267636852,73.126,"2026-06-12T20:34:05.560+08:00",1781267645560,8.708,74.287,"2026-06-12T20:34:06.721+08:00",1781267646721,26.600,55.028
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T002","01","半岛香炉","A_PLUS","EXP1","G2",1,"G2_T01",108.653,"2026-06-12T20:34:41.087+08:00",1781267681087,108.653,"2026-06-12T20:34:41.087+08:00",1781267681087,118.640,"2026-06-12T20:34:51.074+08:00",1781267691074,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,121.898,"2026-06-12T20:34:54.332+08:00",1781267694332,121.898,"2026-06-12T20:34:54.332+08:00",1781267694332,135.625,"2026-06-12T20:35:08.059+08:00",1781267708059,13.727,142.616,"2026-06-12T20:35:15.051+08:00",1781267715051,20.718,123.358
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T002","01","半岛香炉","A_PLUS","EXP1","G2",1,"G2_T01",108.653,"2026-06-12T20:34:41.087+08:00",1781267681087,108.653,"2026-06-12T20:34:41.087+08:00",1781267681087,118.640,"2026-06-12T20:34:51.074+08:00",1781267691074,-1.000,"",-1,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,121.898,"2026-06-12T20:34:54.332+08:00",1781267694332,135.625,"2026-06-12T20:35:08.059+08:00",1781267708059,141.467,"2026-06-12T20:35:13.902+08:00",1781267713902,5.843,142.616,"2026-06-12T20:35:15.051+08:00",1781267715051,20.718,123.358
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T003","02","中国青铜器","B","EXP1","G2",2,"G2_T02",227.984,"2026-06-12T20:36:40.419+08:00",1781267800419,227.984,"2026-06-12T20:36:40.419+08:00",1781267800419,237.982,"2026-06-12T20:36:50.416+08:00",1781267810416,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,241.869,"2026-06-12T20:36:54.303+08:00",1781267814303,241.869,"2026-06-12T20:36:54.303+08:00",1781267814303,265.551,"2026-06-12T20:37:17.986+08:00",1781267837986,23.683,277.890,"2026-06-12T20:37:30.325+08:00",1781267850325,36.022,258.632
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T003","02","中国青铜器","B","EXP1","G2",2,"G2_T02",227.984,"2026-06-12T20:36:40.419+08:00",1781267800419,227.984,"2026-06-12T20:36:40.419+08:00",1781267800419,237.982,"2026-06-12T20:36:50.416+08:00",1781267810416,-1.000,"",-1,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,241.869,"2026-06-12T20:36:54.303+08:00",1781267814303,265.551,"2026-06-12T20:37:17.986+08:00",1781267837986,276.547,"2026-06-12T20:37:28.981+08:00",1781267848981,10.995,277.890,"2026-06-12T20:37:30.325+08:00",1781267850325,36.022,258.632
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T004","03","希腊陶具","C_MINUS","EXP1","G2",3,"G2_T03",360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,370.825,"2026-06-12T20:39:03.259+08:00",1781267943259,366.830,"2026-06-12T20:38:59.264+08:00",1781267939264,1,2,"这件展品是什么材质？",2,"C","瓷器",0,"A","陶器",0,360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,366.830,"2026-06-12T20:38:59.264+08:00",1781267939264,376.034,"2026-06-12T20:39:08.468+08:00",1781267948468,9.204,381.466,"2026-06-12T20:39:13.901+08:00",1781267953901,20.631,362.208
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T004","03","希腊陶具","C_MINUS","EXP1","G2",3,"G2_T03",360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,370.825,"2026-06-12T20:39:03.259+08:00",1781267943259,366.830,"2026-06-12T20:38:59.264+08:00",1781267939264,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,360.836,"2026-06-12T20:38:53.270+08:00",1781267933270,376.034,"2026-06-12T20:39:08.468+08:00",1781267948468,378.194,"2026-06-12T20:39:10.628+08:00",1781267950628,2.160,381.466,"2026-06-12T20:39:13.901+08:00",1781267953901,20.631,362.208
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T005","04","中国花瓶","C","EXP1","G2",4,"G2_T04",433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,443.107,"2026-06-12T20:40:15.542+08:00",1781268015542,439.106,"2026-06-12T20:40:11.540+08:00",1781268011540,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,439.106,"2026-06-12T20:40:11.540+08:00",1781268011540,453.317,"2026-06-12T20:40:25.752+08:00",1781268025752,14.211,457.444,"2026-06-12T20:40:29.879+08:00",1781268029879,24.323,438.186
"A019","G2G1",19.259,"2026-06-12T20:33:11.693+08:00",1781267591693,"T005","04","中国花瓶","C","EXP1","G2",4,"G2_T04",433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,443.107,"2026-06-12T20:40:15.542+08:00",1781268015542,439.106,"2026-06-12T20:40:11.540+08:00",1781268011540,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,433.121,"2026-06-12T20:40:05.556+08:00",1781268005556,453.317,"2026-06-12T20:40:25.752+08:00",1781268025752,456.220,"2026-06-12T20:40:28.654+08:00",1781268028654,2.902,457.444,"2026-06-12T20:40:29.879+08:00",1781268029879,24.323,438.186
