ParticipantID,ParticipantNote,SessionStartTime,SessionStartTimeBJT,SessionStartUnixMs,TrialID,ExhibitID,ExhibitName,LoadingCondition,Experiment,Experiment1LatinGroup,Experiment1SequenceIndex,Experiment1SequenceLabel,LoadingInteractTime,LoadingInteractTimeBJT,LoadingInteractUnixMs,LoadingStartTime,LoadingStartTimeBJT,LoadingStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,ProgressiveUsablePointTime,ProgressiveUsablePointTimeBJT,ProgressiveUsablePointUnixMs,QuestionIndex,TotalQuestions,QuestionText,SelectedOptionIndex,SelectedOptionLabel,SelectedOptionText,CorrectOptionIndex,CorrectOptionLabel,CorrectOptionText,IsCorrect,ViewerEnterTime,ViewerEnterTimeBJT,ViewerEnterUnixMs,QuestionStartTime,QuestionStartTimeBJT,QuestionStartUnixMs,QuestionSubmitTime,QuestionSubmitTimeBJT,QuestionSubmitUnixMs,QuestionDuration,ViewerExitTime,ViewerExitTimeBJT,ViewerExitUnixMs,TrialTotalDuration,ParticipantTotalDuration
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",225.969,"2026-06-16T17:51:02.475+08:00",1781603462475,225.969,"2026-06-16T17:51:02.475+08:00",1781603462475,227.953,"2026-06-16T17:51:04.458+08:00",1781603464458,-1.000,"",-1,1,2,"这件展品是什么材质？",1,"B","金属件",-1,"NotScored","NotScored",-1,228.736,"2026-06-16T17:51:05.242+08:00",1781603465242,228.736,"2026-06-16T17:51:05.242+08:00",1781603465242,230.272,"2026-06-16T17:51:06.777+08:00",1781603466777,1.535,231.240,"2026-06-16T17:51:07.745+08:00",1781603467745,2.503,9.503
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T001","Ex1_TEST","测试展品","A","EXP1","NA",-1,"NA",225.969,"2026-06-16T17:51:02.475+08:00",1781603462475,225.969,"2026-06-16T17:51:02.475+08:00",1781603462475,227.953,"2026-06-16T17:51:04.458+08:00",1781603464458,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",-1,"NotScored","NotScored",-1,228.736,"2026-06-16T17:51:05.242+08:00",1781603465242,230.272,"2026-06-16T17:51:06.777+08:00",1781603466777,231.156,"2026-06-16T17:51:07.662+08:00",1781603467662,0.885,231.240,"2026-06-16T17:51:07.745+08:00",1781603467745,2.503,9.503
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T002","01","半岛香炉","C_MINUS","EXP1","G4",1,"G4_T01",234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,244.025,"2026-06-16T17:51:20.531+08:00",1781603480531,240.033,"2026-06-16T17:51:16.538+08:00",1781603476538,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,240.033,"2026-06-16T17:51:16.538+08:00",1781603476538,246.885,"2026-06-16T17:51:23.390+08:00",1781603483390,6.852,249.794,"2026-06-16T17:51:26.300+08:00",1781603486300,15.753,28.058
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T002","01","半岛香炉","C_MINUS","EXP1","G4",1,"G4_T01",234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,244.025,"2026-06-16T17:51:20.531+08:00",1781603480531,240.033,"2026-06-16T17:51:16.538+08:00",1781603476538,2,2,"它表面的纹样更接近？",0,"A","动植物纹样",1,"B","几何纹样",0,234.041,"2026-06-16T17:51:10.547+08:00",1781603470547,246.885,"2026-06-16T17:51:23.390+08:00",1781603483390,248.811,"2026-06-16T17:51:25.316+08:00",1781603485316,1.926,249.794,"2026-06-16T17:51:26.300+08:00",1781603486300,15.753,28.058
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T003","02","中国青铜器","C","EXP1","G4",2,"G4_T02",298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,308.516,"2026-06-16T17:52:25.021+08:00",1781603545021,304.512,"2026-06-16T17:52:21.017+08:00",1781603541017,1,2,"这件展品是什么材质？",1,"B","金属件",1,"B","金属件",1,298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,304.512,"2026-06-16T17:52:21.017+08:00",1781603541017,310.845,"2026-06-16T17:52:27.350+08:00",1781603547350,6.333,312.413,"2026-06-16T17:52:28.918+08:00",1781603548918,13.884,90.676
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T003","02","中国青铜器","C","EXP1","G4",2,"G4_T02",298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,308.516,"2026-06-16T17:52:25.021+08:00",1781603545021,304.512,"2026-06-16T17:52:21.017+08:00",1781603541017,2,2,"它表面的纹样更接近？",1,"B","几何纹样",1,"B","几何纹样",1,298.529,"2026-06-16T17:52:15.034+08:00",1781603535034,310.845,"2026-06-16T17:52:27.350+08:00",1781603547350,311.877,"2026-06-16T17:52:28.382+08:00",1781603548382,1.032,312.413,"2026-06-16T17:52:28.918+08:00",1781603548918,13.884,90.676
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T004","03","希腊陶具","A","EXP1","G4",3,"G4_T03",343.566,"2026-06-16T17:53:00.071+08:00",1781603580071,343.566,"2026-06-16T17:53:00.071+08:00",1781603580071,353.555,"2026-06-16T17:53:10.061+08:00",1781603590061,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,354.589,"2026-06-16T17:53:11.094+08:00",1781603591094,354.589,"2026-06-16T17:53:11.094+08:00",1781603591094,356.629,"2026-06-16T17:53:13.135+08:00",1781603593135,2.040,358.667,"2026-06-16T17:53:15.173+08:00",1781603595173,4.078,136.931
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T004","03","希腊陶具","A","EXP1","G4",3,"G4_T03",343.566,"2026-06-16T17:53:00.071+08:00",1781603580071,343.566,"2026-06-16T17:53:00.071+08:00",1781603580071,353.555,"2026-06-16T17:53:10.061+08:00",1781603590061,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,354.589,"2026-06-16T17:53:11.094+08:00",1781603591094,356.629,"2026-06-16T17:53:13.135+08:00",1781603593135,358.461,"2026-06-16T17:53:14.967+08:00",1781603594967,1.832,358.667,"2026-06-16T17:53:15.173+08:00",1781603595173,4.078,136.931
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T005","04","中国花瓶","A_PLUS","EXP1","G4",4,"G4_T04",385.408,"2026-06-16T17:53:41.913+08:00",1781603621913,385.408,"2026-06-16T17:53:41.913+08:00",1781603621913,395.401,"2026-06-16T17:53:51.906+08:00",1781603631906,-1.000,"",-1,1,2,"这件展品是什么材质？",2,"C","瓷器",2,"C","瓷器",1,396.472,"2026-06-16T17:53:52.977+08:00",1781603632977,396.472,"2026-06-16T17:53:52.977+08:00",1781603632977,398.130,"2026-06-16T17:53:54.635+08:00",1781603634635,1.658,399.748,"2026-06-16T17:53:56.253+08:00",1781603636253,3.276,178.011
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T005","04","中国花瓶","A_PLUS","EXP1","G4",4,"G4_T04",385.408,"2026-06-16T17:53:41.913+08:00",1781603621913,385.408,"2026-06-16T17:53:41.913+08:00",1781603621913,395.401,"2026-06-16T17:53:51.906+08:00",1781603631906,-1.000,"",-1,2,2,"它表面的纹样更接近？",3,"D","动物纹样",3,"D","动物纹样",1,396.472,"2026-06-16T17:53:52.977+08:00",1781603632977,398.130,"2026-06-16T17:53:54.635+08:00",1781603634635,398.997,"2026-06-16T17:53:55.502+08:00",1781603635502,0.867,399.748,"2026-06-16T17:53:56.253+08:00",1781603636253,3.276,178.011
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T006","05","雅典双耳罐","B","EXP1","G4",5,"G4_T05",426.654,"2026-06-16T17:54:23.159+08:00",1781603663159,426.654,"2026-06-16T17:54:23.159+08:00",1781603663159,436.651,"2026-06-16T17:54:33.156+08:00",1781603673156,-1.000,"",-1,1,2,"这件展品是什么材质？",0,"A","陶器",0,"A","陶器",1,437.641,"2026-06-16T17:54:34.147+08:00",1781603674147,437.641,"2026-06-16T17:54:34.147+08:00",1781603674147,439.295,"2026-06-16T17:54:35.800+08:00",1781603675800,1.653,441.312,"2026-06-16T17:54:37.818+08:00",1781603677818,3.671,219.576
"B009","G4G1",221.737,"2026-06-16T17:50:58.242+08:00",1781603458242,"T006","05","雅典双耳罐","B","EXP1","G4",5,"G4_T05",426.654,"2026-06-16T17:54:23.159+08:00",1781603663159,426.654,"2026-06-16T17:54:23.159+08:00",1781603663159,436.651,"2026-06-16T17:54:33.156+08:00",1781603673156,-1.000,"",-1,2,2,"它表面的纹样更接近？",2,"C","人物图画",2,"C","人物图画",1,437.641,"2026-06-16T17:54:34.147+08:00",1781603674147,439.295,"2026-06-16T17:54:35.800+08:00",1781603675800,441.146,"2026-06-16T17:54:37.651+08:00",1781603677651,1.851,441.312,"2026-06-16T17:54:37.818+08:00",1781603677818,3.671,219.576
