ParticipantID,ParticipantNote,Experiment,TrialID,Event,EventTime,EventTimeBJT,EventUnixMs,Condition,SpatialContinuity,ProgressiveAvailability,SequenceGroup,SequenceIndex,TargetIndex,TargetLabel,TargetContentIndex,TargetDisplayIndex,SlotPermutation,Stage,ObjectStages,Progress,TrialStartTime,TrialStartTimeBJT,TrialStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,Stage1StartTime,Stage1StartTimeBJT,Stage1StartUnixMs,Stage2StartTime,Stage2StartTimeBJT,Stage2StartUnixMs,Stage3StartTime,Stage3StartTimeBJT,Stage3StartUnixMs,ProgressiveUsableTime,ProgressiveUsableTimeBJT,ProgressiveUsableUnixMs,ObjectStageChangeTime,ObjectStageChangeTimeBJT,ObjectStageChangeUnixMs,ObjectStageChangeObjectIndex,ObjectStagePreviousStage,ObjectStageNewStage,PreJudgeTime,PreJudgeTimeBJT,PreJudgeUnixMs,PreJudgeIndex,PreJudgeLabel,PreJudgeContentIndex,PreJudgeCorrect,PreJudgeConfidence,PendingSelectionTime,PendingSelectionTimeBJT,PendingSelectionUnixMs,PendingSelectionIndex,PendingSelectionLabel,PendingSelectionContentIndex,PendingSelectionChangeCount,SubmitTime,SubmitTimeBJT,SubmitUnixMs,SubmitSelectionIndex,SubmitSelectionLabel,SubmitSelectionContentIndex,SubmitCorrect
"B009","G4G1","exp02","Exp2_001","trial_start",516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:0|2:0|3:0|4:0",0.000000,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",,"","",,"","",,"","",,"","",,"","",,,,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:0|3:0|4:0",0.334008,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",,"","",,"","",,"","",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","stage_1_start",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:0|3:0|4:0",0.334008,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",,"","",,"","",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:0|4:0",0.334008,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",,"","",,"","",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",2,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:1|4:0",0.334008,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",,"","",,"","",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",3,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",0,"1:1|2:1|3:1|4:1",0.334008,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",,"","",,"","",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",4,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.500741,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",,"","",,"","",,"","",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","stage_2_start",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.500741,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",,"","",,"","",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","progressive_usable",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:1|3:1|4:1",0.500741,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",,"","",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B009","G4G1","exp02","Exp2_001","object_stage_changed",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752","E1_SPATIAL_PROGRESSIVE",1,1,1,1,1,"左脸",1,1,"1:1|2:2|3:3|4:4",1,"1:2|2:2|3:1|4:1",0.500741,516.254517,"2026-06-16T17:55:52.759+08:00","1781603752760",,"","",520.245911,"2026-06-16T17:55:56.751+08:00","1781603756751",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",,"","",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",522.246704,"2026-06-16T17:55:58.752+08:00","1781603758752",2,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
