aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0001","video_relative_to_recording_start",rectangle,693,0,1179,375,,,,"A002","T003","B",loading,,,,,1,TRUE,0.000,50.000,188.059280,188.109283,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",21.617176,166442.109,166492.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166442.109,166492.109,166467.109,"1781228240431","1781228240481","2026-06-12T09:37:20.431+08:00","2026-06-12T09:37:20.481+08:00",188.059280,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0002","video_relative_to_recording_start",rectangle,749,330,1130,346,,,,"A002","T003","B",loading,,,,,1,TRUE,0.000,50.000,188.059280,188.109283,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",21.617176,166442.109,166492.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166442.109,166492.109,166467.109,"1781228240431","1781228240481","2026-06-12T09:37:20.431+08:00","2026-06-12T09:37:20.481+08:00",188.059280,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0003","video_relative_to_recording_start",rectangle,693,0,1179,375,,,,"A002","T003","B",loading,,,,,1,TRUE,50.000,100.000,188.109283,188.159286,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",21.617176,166492.109,166542.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166492.109,166542.109,166517.109,"1781228240481","1781228240531","2026-06-12T09:37:20.481+08:00","2026-06-12T09:37:20.531+08:00",188.059280,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0004","video_relative_to_recording_start",rectangle,749,330,1130,346,,,,"A002","T003","B",loading,,,,,1,TRUE,50.000,100.000,188.109283,188.159286,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",21.617176,166492.109,166542.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166492.109,166542.109,166517.109,"1781228240481","1781228240531","2026-06-12T09:37:20.481+08:00","2026-06-12T09:37:20.531+08:00",188.059280,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0005","video_relative_to_recording_start",rectangle,693,0,1179,375,,,,"A002","T003","B",loading,,,,,1,TRUE,100.000,150.000,188.159286,188.209274,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",21.617176,166542.109,166592.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166542.109,166592.109,166567.109,"1781228240531","1781228240581","2026-06-12T09:37:20.531+08:00","2026-06-12T09:37:20.581+08:00",188.059280,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0006","video_relative_to_recording_start",rectangle,749,330,1130,346,,,,"A002","T003","B",loading,,,,,1,TRUE,100.000,150.000,188.159286,188.209274,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",21.617176,166542.109,166592.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166542.109,166592.109,166567.109,"1781228240531","1781228240581","2026-06-12T09:37:20.531+08:00","2026-06-12T09:37:20.581+08:00",188.059280,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0007","video_relative_to_recording_start",rectangle,693,0,1179,375,,,,"A002","T003","B",loading,,,,,1,TRUE,150.000,200.000,188.209274,188.259277,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",21.617176,166592.109,166642.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166592.109,166642.109,166617.109,"1781228240581","1781228240631","2026-06-12T09:37:20.581+08:00","2026-06-12T09:37:20.631+08:00",188.059280,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0008","video_relative_to_recording_start",rectangle,749,330,1130,346,,,,"A002","T003","B",loading,,,,,1,TRUE,150.000,200.000,188.209274,188.259277,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",21.617176,166592.109,166642.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166592.109,166642.109,166617.109,"1781228240581","1781228240631","2026-06-12T09:37:20.581+08:00","2026-06-12T09:37:20.631+08:00",188.059280,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0009","video_relative_to_recording_start",rectangle,693,0,1179,375,,,,"A002","T003","B",loading,,,,,1,TRUE,200.000,250.000,188.259277,188.309280,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",21.617176,166642.109,166692.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166642.109,166692.109,166667.109,"1781228240631","1781228240681","2026-06-12T09:37:20.631+08:00","2026-06-12T09:37:20.681+08:00",188.059280,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0010","video_relative_to_recording_start",rectangle,749,330,1130,346,,,,"A002","T003","B",loading,,,,,1,TRUE,200.000,250.000,188.259277,188.309280,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",21.617176,166642.109,166692.109,1,21.617176,"1781228073989","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A002_20260612_093433_screen.mkv",166642.109,166692.109,166667.109,"1781228240631","1781228240681","2026-06-12T09:37:20.631+08:00","2026-06-12T09:37:20.681+08:00",188.059280,EXP1,"b_progress_bar",-1,-1,
