aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0001","video_relative_to_recording_start",rectangle,744,0,1122,465,,,,"B008","T002","B",loading,,,,,1,TRUE,0.000,50.000,124.915710,124.965714,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",112.694366,12221.344,12271.347,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12221.344,12271.347,12246.346,"1781602393685","1781602393735","2026-06-16T17:33:13.685+08:00","2026-06-16T17:33:13.735+08:00",124.915710,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0002","video_relative_to_recording_start",rectangle,776,427,1095,441,,,,"B008","T002","B",loading,,,,,1,TRUE,0.000,50.000,124.915710,124.965714,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",112.694366,12221.344,12271.347,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12221.344,12271.347,12246.346,"1781602393685","1781602393735","2026-06-16T17:33:13.685+08:00","2026-06-16T17:33:13.735+08:00",124.915710,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0003","video_relative_to_recording_start",rectangle,744,0,1122,465,,,,"B008","T002","B",loading,,,,,1,TRUE,50.000,100.000,124.965714,125.015709,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",112.694366,12271.347,12321.343,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12271.347,12321.343,12296.345,"1781602393735","1781602393785","2026-06-16T17:33:13.735+08:00","2026-06-16T17:33:13.785+08:00",124.915710,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0004","video_relative_to_recording_start",rectangle,776,427,1095,441,,,,"B008","T002","B",loading,,,,,1,TRUE,50.000,100.000,124.965714,125.015709,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",112.694366,12271.347,12321.343,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12271.347,12321.343,12296.345,"1781602393735","1781602393785","2026-06-16T17:33:13.735+08:00","2026-06-16T17:33:13.785+08:00",124.915710,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0005","video_relative_to_recording_start",rectangle,744,0,1122,465,,,,"B008","T002","B",loading,,,,,1,TRUE,100.000,150.000,125.015709,125.065712,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",112.694366,12321.343,12371.346,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12321.343,12371.346,12346.344,"1781602393785","1781602393835","2026-06-16T17:33:13.785+08:00","2026-06-16T17:33:13.835+08:00",124.915710,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0006","video_relative_to_recording_start",rectangle,776,427,1095,441,,,,"B008","T002","B",loading,,,,,1,TRUE,100.000,150.000,125.015709,125.065712,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",112.694366,12321.343,12371.346,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12321.343,12371.346,12346.344,"1781602393785","1781602393835","2026-06-16T17:33:13.785+08:00","2026-06-16T17:33:13.835+08:00",124.915710,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0007","video_relative_to_recording_start",rectangle,744,0,1122,465,,,,"B008","T002","B",loading,,,,,1,TRUE,150.000,200.000,125.065712,125.115707,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",112.694366,12371.346,12421.341,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12371.346,12421.341,12396.344,"1781602393835","1781602393885","2026-06-16T17:33:13.835+08:00","2026-06-16T17:33:13.885+08:00",124.915710,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0008","video_relative_to_recording_start",rectangle,776,427,1095,441,,,,"B008","T002","B",loading,,,,,1,TRUE,150.000,200.000,125.065712,125.115707,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",112.694366,12371.346,12421.341,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12371.346,12421.341,12396.344,"1781602393835","1781602393885","2026-06-16T17:33:13.835+08:00","2026-06-16T17:33:13.885+08:00",124.915710,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T002_b_preview_panel_0009","video_relative_to_recording_start",rectangle,744,0,1122,465,,,,"B008","T002","B",loading,,,,,1,TRUE,200.000,250.000,125.115707,125.165710,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",112.694366,12421.341,12471.344,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12421.341,12471.344,12446.342,"1781602393885","1781602393935","2026-06-16T17:33:13.885+08:00","2026-06-16T17:33:13.935+08:00",124.915710,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T002_b_progress_bar_0010","video_relative_to_recording_start",rectangle,776,427,1095,441,,,,"B008","T002","B",loading,,,,,1,TRUE,200.000,250.000,125.115707,125.165710,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",112.694366,12421.341,12471.344,1,112.694366,"1781602381464","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/B008_20260616_173301_screen.mkv",12421.341,12471.344,12446.342,"1781602393885","1781602393935","2026-06-16T17:33:13.885+08:00","2026-06-16T17:33:13.935+08:00",124.915710,EXP1,"b_progress_bar",-1,-1,
