aoi_group_id,aoi_name,shape_id,reference_id,shape_type,x_min,y_min,x_max,y_max,center_x,center_y,radius,participant,trial_id,condition,phase,time_start,time_end,time_start_event,time_end_event,priority,enabled,rel_start_ms,rel_end_ms,ue_time_start_sec,ue_time_end_sec,viewport_width,viewport_height,source_component,projection_valid,is_clamped,time_mode,session_start_world_sec,session_rel_start_ms,session_rel_end_ms,recording_active,recording_start_world_sec,recording_start_unix_ms,recording_file,video_time_start_ms,video_time_end_ms,time_ms,unix_start_ms,unix_end_ms,bjt_start,bjt_end,loading_start_world_sec,experiment_code,aoi_scope,target_content_index,target_display_index,slot_permutation
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0001","video_relative_to_recording_start",rectangle,0,0,1755,402,,,,"A030","T003","B",loading,,,,,1,TRUE,0.000,50.000,614.710999,614.760986,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",350.966705,263744.281,263794.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263744.281,263794.281,263769.281,"1781341705593","1781341705643","2026-06-13T17:08:25.593+08:00","2026-06-13T17:08:25.643+08:00",614.710999,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0002","video_relative_to_recording_start",rectangle,452,291,1333,336,,,,"A030","T003","B",loading,,,,,1,TRUE,0.000,50.000,614.710999,614.760986,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",350.966705,263744.281,263794.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263744.281,263794.281,263769.281,"1781341705593","1781341705643","2026-06-13T17:08:25.593+08:00","2026-06-13T17:08:25.643+08:00",614.710999,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0003","video_relative_to_recording_start",rectangle,0,0,1755,402,,,,"A030","T003","B",loading,,,,,1,TRUE,50.000,100.000,614.760986,614.810974,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",350.966705,263794.281,263844.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263794.281,263844.281,263819.281,"1781341705643","1781341705693","2026-06-13T17:08:25.643+08:00","2026-06-13T17:08:25.693+08:00",614.710999,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0004","video_relative_to_recording_start",rectangle,452,291,1333,336,,,,"A030","T003","B",loading,,,,,1,TRUE,50.000,100.000,614.760986,614.810974,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",350.966705,263794.281,263844.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263794.281,263844.281,263819.281,"1781341705643","1781341705693","2026-06-13T17:08:25.643+08:00","2026-06-13T17:08:25.693+08:00",614.710999,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0005","video_relative_to_recording_start",rectangle,0,0,1755,402,,,,"A030","T003","B",loading,,,,,1,TRUE,100.000,150.000,614.810974,614.861023,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",350.966705,263844.281,263894.312,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263844.281,263894.312,263869.312,"1781341705693","1781341705743","2026-06-13T17:08:25.693+08:00","2026-06-13T17:08:25.743+08:00",614.710999,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0006","video_relative_to_recording_start",rectangle,452,291,1333,336,,,,"A030","T003","B",loading,,,,,1,TRUE,100.000,150.000,614.810974,614.861023,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",350.966705,263844.281,263894.312,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263844.281,263894.312,263869.312,"1781341705693","1781341705743","2026-06-13T17:08:25.693+08:00","2026-06-13T17:08:25.743+08:00",614.710999,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0007","video_relative_to_recording_start",rectangle,0,0,1755,402,,,,"A030","T003","B",loading,,,,,1,TRUE,150.000,200.000,614.861023,614.911011,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",350.966705,263894.312,263944.312,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263894.312,263944.312,263919.312,"1781341705743","1781341705793","2026-06-13T17:08:25.743+08:00","2026-06-13T17:08:25.793+08:00",614.710999,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0008","video_relative_to_recording_start",rectangle,452,291,1333,336,,,,"A030","T003","B",loading,,,,,1,TRUE,150.000,200.000,614.861023,614.911011,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",350.966705,263894.312,263944.312,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263894.312,263944.312,263919.312,"1781341705743","1781341705793","2026-06-13T17:08:25.743+08:00","2026-06-13T17:08:25.793+08:00",614.710999,EXP1,"b_progress_bar",-1,-1,
"b_preview_panel","B条件预览面板","T003_b_preview_panel_0009","video_relative_to_recording_start",rectangle,0,0,1755,402,,,,"A030","T003","B",loading,,,,,1,TRUE,200.000,250.000,614.911011,614.960999,1920,1046,"world_widget_card_size_box_geometry",1,1,"video_relative_to_screen_recording_start",350.966705,263944.312,263994.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263944.312,263994.281,263969.312,"1781341705793","1781341705843","2026-06-13T17:08:25.793+08:00","2026-06-13T17:08:25.843+08:00",614.710999,EXP1,"b_preview",-1,-1,
"b_progress_bar","B条件进度条区域","T003_b_progress_bar_0010","video_relative_to_recording_start",rectangle,452,291,1333,336,,,,"A030","T003","B",loading,,,,,1,TRUE,200.000,250.000,614.911011,614.960999,1920,1046,"world_widget_loading_progress_bar_geometry",1,0,"video_relative_to_screen_recording_start",350.966705,263944.312,263994.281,1,350.966705,"1781341441850","../../../../../../Project/UE5/Gallery/Saved/ScreenRecordings/A030_20260613_170401_screen.mkv",263944.312,263994.281,263969.312,"1781341705793","1781341705843","2026-06-13T17:08:25.793+08:00","2026-06-13T17:08:25.843+08:00",614.710999,EXP1,"b_progress_bar",-1,-1,
