ParticipantID,ParticipantNote,Experiment,TrialID,Event,EventTime,EventTimeBJT,EventUnixMs,Condition,SpatialContinuity,ProgressiveAvailability,SequenceGroup,SequenceIndex,TargetIndex,TargetLabel,TargetContentIndex,TargetDisplayIndex,SlotPermutation,Stage,ObjectStages,Progress,TrialStartTime,TrialStartTimeBJT,TrialStartUnixMs,LoadingCompleteTime,LoadingCompleteTimeBJT,LoadingCompleteUnixMs,Stage1StartTime,Stage1StartTimeBJT,Stage1StartUnixMs,Stage2StartTime,Stage2StartTimeBJT,Stage2StartUnixMs,Stage3StartTime,Stage3StartTimeBJT,Stage3StartUnixMs,ProgressiveUsableTime,ProgressiveUsableTimeBJT,ProgressiveUsableUnixMs,ObjectStageChangeTime,ObjectStageChangeTimeBJT,ObjectStageChangeUnixMs,ObjectStageChangeObjectIndex,ObjectStagePreviousStage,ObjectStageNewStage,PreJudgeTime,PreJudgeTimeBJT,PreJudgeUnixMs,PreJudgeIndex,PreJudgeLabel,PreJudgeContentIndex,PreJudgeCorrect,PreJudgeConfidence,PendingSelectionTime,PendingSelectionTimeBJT,PendingSelectionUnixMs,PendingSelectionIndex,PendingSelectionLabel,PendingSelectionContentIndex,PendingSelectionChangeCount,SubmitTime,SubmitTimeBJT,SubmitUnixMs,SubmitSelectionIndex,SubmitSelectionLabel,SubmitSelectionContentIndex,SubmitCorrect
"B006","G1G2","exp02","Exp2_001","trial_start",439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:0|2:0|3:0|4:0",0.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",,"","",,"","",,"","",,"","",,"","",,,,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:1|2:0|3:0|4:0",0.333353,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",,"","",,"","",,"","",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","stage_1_start",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:1|2:0|3:0|4:0",0.333353,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",,"","",,"","",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",1,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:1|2:1|3:0|4:0",0.333353,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",,"","",,"","",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",2,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:1|2:1|3:1|4:0",0.333353,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",,"","",,"","",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",3,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",0,"1:1|2:1|3:1|4:1",0.333353,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",,"","",,"","",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",4,0,1,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:1|3:1|4:1",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",,"","",,"","",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","stage_2_start",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:1|3:1|4:1",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",1,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:2|3:1|4:1",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",2,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:2|3:2|4:1",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",3,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","progressive_usable",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:2|3:2|4:1",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",3,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",1,"1:2|2:2|3:2|4:2",0.501237,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",4,1,2,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","prejudge",449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:2|2:2|3:2|4:2",0.806049,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",4,1,2,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:3|2:2|3:2|4:2",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",,"","",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",1,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","stage_3_start",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:3|2:2|3:2|4:2",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",1,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:3|2:3|3:2|4:2",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",2,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:3|2:3|3:3|4:2",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",3,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","object_stage_changed",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",2,"1:3|2:3|3:3|4:3",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",,"","",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",4,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","loading_complete",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",3,"1:3|2:3|3:3|4:3",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",4,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","pending_selection",452.415771,"2026-06-16T14:53:52.219+08:00","1781592832219","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",3,"1:3|2:3|3:3|4:3",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",4,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,452.415771,"2026-06-16T14:53:52.219+08:00","1781592832219",3,"左脸",1,1,,"","",,"",,
"B006","G1G2","exp02","Exp2_001","submit_selection",453.552368,"2026-06-16T14:53:53.355+08:00","1781592833356","E2_FIXED_PROGRESSIVE",0,1,2,1,3,"左脸",1,3,"1:3|2:4|3:1|4:2",3,"1:3|2:3|3:3|4:3",1.000000,439.440308,"2026-06-16T14:53:39.243+08:00","1781592819244",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",443.423859,"2026-06-16T14:53:43.227+08:00","1781592823227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",445.438477,"2026-06-16T14:53:45.241+08:00","1781592825242",451.423859,"2026-06-16T14:53:51.227+08:00","1781592831227",4,2,3,449.112885,"2026-06-16T14:53:48.916+08:00","1781592828916",3,"左脸",1,1,,452.415771,"2026-06-16T14:53:52.219+08:00","1781592832219",3,"左脸",1,1,453.552368,"2026-06-16T14:53:53.355+08:00","1781592833356",3,"左脸",1,1
"B006","G1G2","exp02","Exp2_002","trial_start",487.314117,"2026-06-16T14:54:27.117+08:00","1781592867118","E3_SPATIAL_NONPROGRESSIVE",1,0,2,2,1,"脖子",3,1,"1:3|2:1|3:2|4:4",0,"1:0|2:0|3:0|4:0",0.000000,487.314117,"2026-06-16T14:54:27.117+08:00","1781592867118",,"","",,"","",,"","",,"","",,"","",,"","",,,,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_002","object_stage_changed",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114","E3_SPATIAL_NONPROGRESSIVE",1,0,2,2,1,"脖子",3,1,"1:3|2:1|3:2|4:4",3,"1:3|2:0|3:0|4:0",1.000000,487.314117,"2026-06-16T14:54:27.117+08:00","1781592867118",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",,"","",,"","",,"","",,"","",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",1,0,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_002","stage_3_start",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114","E3_SPATIAL_NONPROGRESSIVE",1,0,2,2,1,"脖子",3,1,"1:3|2:1|3:2|4:4",3,"1:3|2:0|3:0|4:0",1.000000,487.314117,"2026-06-16T14:54:27.117+08:00","1781592867118",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",,"","",,"","",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",,"","",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",1,0,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
"B006","G1G2","exp02","Exp2_002","object_stage_changed",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114","E3_SPATIAL_NONPROGRESSIVE",1,0,2,2,1,"脖子",3,1,"1:3|2:1|3:2|4:4",3,"1:3|2:3|3:0|4:0",1.000000,487.314117,"2026-06-16T14:54:27.117+08:00","1781592867118",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",,"","",,"","",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",,"","",499.310486,"2026-06-16T14:54:39.113+08:00","1781592879114",2,0,3,,"","",,"",,,,,"","",,"",,,,"","",,"",,
